Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
20/05/2024;19:00;3;13;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;76;6,17;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;183;80;1012,6;0;33,9;15,8;1,48;Muy bueno / Oso ona
20/05/2024;18:00;2;11;8;Muy bueno / Oso ona;81;81;Bueno / Ona;74;5,96;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1012,5;0;198,1;;;Bueno / Ona
20/05/2024;17:00;4;15;8;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;71;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1012,4;0;134,5;;;Muy bueno / Oso ona
20/05/2024;16:00;3;14;9;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;65;5,75;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1012,3;0;171,2;;;Muy bueno / Oso ona
20/05/2024;15:00;4;15;9;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;60;5,58;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;201;80;1012,2;0;271,3;16,2;0,88;Muy bueno / Oso ona
20/05/2024;14:00;4;15;9;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;56;5,42;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;199;79;1012,3;0;511,3;16,8;0,42;Muy bueno / Oso ona
20/05/2024;13:00;5;15;8;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;54;5,25;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;206;80;1012,2;0;390,8;16,4;1,54;Muy bueno / Oso ona
20/05/2024;12:00;5;17;10;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;52;5,08;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;1012,4;0;773,5;;;Muy bueno / Oso ona
20/05/2024;11:00;6;19;9;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;51;5,04;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;1012,4;0;488,5;;;Muy bueno / Oso ona
20/05/2024;10:00;7;24;13;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;49;5,08;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1012,2;0;258,6;;;Muy bueno / Oso ona
20/05/2024;09:00;8;36;23;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;52;5,08;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1012,1;0;175,8;;;Muy bueno / Oso ona
20/05/2024;08:00;21;75;43;Bueno / Ona;29;29;Muy bueno / Oso ona;58;5,17;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1011,9;0,2;70,1;;;Bueno / Ona
20/05/2024;07:00;13;55;35;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;63;5,38;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;189;99;1011,7;2,6;32,2;12,7;1,28;Muy bueno / Oso ona
20/05/2024;06:00;15;48;25;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;67;5,75;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;207;99;1011,6;1,8;10,1;12,7;1,39;Muy bueno / Oso ona
20/05/2024;05:00;1;9;7;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;68;6,08;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;206;99;1011,2;0,3;0,8;12,1;2,21;Muy bueno / Oso ona
20/05/2024;04:00;1;5;4;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;68;6,42;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;208;98;1011,2;0,2;0,4;12,5;0,73;Muy bueno / Oso ona
20/05/2024;03:00;0;1;1;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;67;6,71;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;205;98;1011,3;3,1;0,4;12,4;1,32;Muy bueno / Oso ona
20/05/2024;02:00;0;1;1;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;68;7,04;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;188;99;1011,3;3,8;0,4;12,2;2,57;Muy bueno / Oso ona
20/05/2024;01:00;0;1;1;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;68;7,42;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;190;97;1011,4;7,4;0,4;12,3;2,86;Muy bueno / Oso ona
19/05/2024;24:00;0;3;3;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;68;7,71;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;202;96;1011,8;5,9;0,4;13,3;2,21;Muy bueno / Oso ona
19/05/2024;23:00;0;2;2;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;68;7,92;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;224;95;1012;1;0,4;13,8;1,14;Muy bueno / Oso ona
19/05/2024;22:00;0;4;4;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;70;8,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;241;94;1012,1;0,2;0,4;14,1;0,32;Muy bueno / Oso ona
19/05/2024;21:00;1;11;11;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;71;8,21;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;277;94;1011,9;0,2;0,4;14,4;0,29;Muy bueno / Oso ona
19/05/2024;20:00;3;22;19;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;74;8,33;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;290;95;1011,4;0;6,8;14,4;0,27;Muy bueno / Oso ona
19/05/2024;19:00;1;23;21;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;76;8,42;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;63;95;1011,1;0,5;22,6;14,5;0,13;Muy bueno / Oso ona
19/05/2024;18:00;1;11;10;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;77;8,38;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;357;91;1010,8;8,8;18,2;15,6;1,39;Muy bueno / Oso ona
19/05/2024;17:00;2;10;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;77;8,25;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;226;89;1011;0;65,4;15;2,03;Muy bueno / Oso ona
19/05/2024;16:00;1;8;6;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;75;8,21;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;219;90;1010,9;0;80;14,9;2,23;Muy bueno / Oso ona
19/05/2024;15:00;2;8;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;70;8,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;219;90;1010,9;0;91,1;14,9;1,37;Muy bueno / Oso ona
19/05/2024;14:00;2;6;3;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;63;8,5;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;301;88;1011,3;0;152,5;15,3;0,88;Muy bueno / Oso ona
19/05/2024;13:00;1;8;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;55;8,67;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;340;85;1011,3;0;364,5;15,6;1,96;Muy bueno / Oso ona
19/05/2024;12:00;2;8;5;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;49;8,79;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;84;1011,6;0;490,4;16,6;2,54;Muy bueno / Oso ona
19/05/2024;11:00;2;8;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;42;8,88;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;327;88;1011,7;0;498,4;15,3;1,31;Muy bueno / Oso ona
19/05/2024;10:00;1;6;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;38;8,92;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;267;92;1011,9;0;193,3;14,5;1,52;Muy bueno / Oso ona
19/05/2024;09:00;1;6;4;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;31;9,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;264;94;1011,9;0;158,4;14,2;2,22;Muy bueno / Oso ona
19/05/2024;08:00;3;13;9;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;27;9,17;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;226;96;1011,8;0,2;39;13,7;0,85;Muy bueno / Oso ona
19/05/2024;07:00;4;16;11;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;28;9,25;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;226;97;1011,4;0;33,4;13,5;0,89;Muy bueno / Oso ona
19/05/2024;06:00;1;12;10;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;30;9,25;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;346;98;1011,2;0,1;11,7;14,1;0,78;Muy bueno / Oso ona
19/05/2024;05:00;1;9;7;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;33;9,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;204;98;1010,8;0;1;13,1;0,71;Muy bueno / Oso ona
19/05/2024;04:00;1;9;8;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;36;9,21;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;243;98;1010,7;0;0,4;13;0,72;Muy bueno / Oso ona
19/05/2024;03:00;1;9;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;38;9,13;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;212;98;1011,3;0;0,4;13,1;0,46;Muy bueno / Oso ona
19/05/2024;02:00;0;9;9;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;40;8,96;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;190;97;1011,6;0;0,4;13;0,59;Muy bueno / Oso ona
19/05/2024;01:00;0;8;8;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;45;8,83;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;232;97;1011,8;0;0,4;13,2;0,64;Muy bueno / Oso ona
18/05/2024;24:00;0;7;7;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;50;8,83;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;192;97;1012,3;0;0,4;13,3;0,63;Muy bueno / Oso ona
18/05/2024;23:00;2;10;8;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;56;8,96;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;222;96;1012,6;0;0,4;13,4;0,53;Muy bueno / Oso ona
18/05/2024;22:00;1;10;9;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;63;8,92;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;237;96;1012,7;0;0,4;13,3;0,28;Muy bueno / Oso ona
18/05/2024;21:00;1;11;10;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;68;8,83;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;94;1012,4;0;0,4;13,6;0,69;Muy bueno / Oso ona
18/05/2024;20:00;3;26;21;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;72;8,67;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;355;93;1011,9;0;4,1;13,6;0,88;Muy bueno / Oso ona
18/05/2024;19:00;3;21;18;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;77;8,63;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;241;91;1011,7;0;17,4;13,9;0,81;Muy bueno / Oso ona
18/05/2024;18:00;3;23;18;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;80;8,71;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;239;90;1011,5;0;122,3;15,2;0,25;Muy bueno / Oso ona
18/05/2024;17:00;2;13;10;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;80;8,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;248;91;1011,7;1,9;87,4;13,3;0,52;Muy bueno / Oso ona
18/05/2024;16:00;2;9;7;Muy bueno / Oso ona;81;81;Bueno / Ona;74;8,92;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;312;80;1012;5,8;23,2;15,1;0,9;Bueno / Ona
18/05/2024;15:00;1;7;5;Muy bueno / Oso ona;87;87;Bueno / Ona;67;8,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;13;71;1011,2;0;219,6;16,5;3,07;Bueno / Ona
18/05/2024;14:00;1;8;7;Muy bueno / Oso ona;85;85;Bueno / Ona;58;8,71;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;20;67;1011,3;0;685,3;16,8;3,41;Bueno / Ona
18/05/2024;13:00;2;9;6;Muy bueno / Oso ona;83;83;Bueno / Ona;50;8,58;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;20;65;1011,7;0;773,5;16,5;3,81;Bueno / Ona
18/05/2024;12:00;3;11;7;Muy bueno / Oso ona;82;82;Bueno / Ona;43;8,54;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;17;65;1012,1;0;807,1;17,4;4,2;Bueno / Ona
18/05/2024;11:00;3;14;9;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;36;8,5;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;20;66;1012,4;0;803,1;16,3;3,42;Muy bueno / Oso ona
18/05/2024;10:00;3;14;10;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;30;8,5;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;22;67;1012,3;0;690,8;16,4;2,84;Muy bueno / Oso ona
18/05/2024;09:00;8;30;17;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;25;8,46;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;71;71;1012,3;0;518,3;16,8;0,19;Muy bueno / Oso ona
18/05/2024;08:00;15;45;21;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;25;8,5;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;184;83;1012,4;0;255,2;14,6;0,37;Muy bueno / Oso ona
18/05/2024;07:00;13;39;18;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;26;8,67;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;176;91;1012,2;0;104,9;12,7;0,56;Muy bueno / Oso ona
18/05/2024;06:00;7;22;12;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;31;8,67;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;290;96;1011,9;0;16,9;12,1;0,35;Muy bueno / Oso ona
18/05/2024;05:00;0;6;6;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;35;8,63;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;200;97;1011,5;0;2;11,2;0,84;Muy bueno / Oso ona
18/05/2024;04:00;1;7;6;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;39;8,5;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;180;96;1011,5;0;0,4;11,9;0,83;Muy bueno / Oso ona
18/05/2024;03:00;0;5;5;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;45;8,46;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;191;96;1011,5;0;0,4;12,2;0,79;Muy bueno / Oso ona
18/05/2024;02:00;0;5;5;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;49;8,63;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;202;95;1011,6;0;0,4;12,6;0,51;Muy bueno / Oso ona
18/05/2024;01:00;0;9;9;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;53;8,75;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;194;94;1011,8;0;0,4;13,1;0,55;Muy bueno / Oso ona
17/05/2024;24:00;0;12;12;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;57;8,63;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;169;92;1012,1;0;0,4;13,2;0,84;Muy bueno / Oso ona
17/05/2024;23:00;0;8;8;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;61;8,38;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;203;91;1012,2;0;0,4;13,5;0,75;Muy bueno / Oso ona
17/05/2024;22:00;1;9;7;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;65;8,29;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;194;88;1012,2;0,1;0,4;13,8;0,45;Muy bueno / Oso ona
17/05/2024;21:00;1;10;9;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;69;8,29;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;211;87;1011,9;0;0,4;14,3;0,43;Muy bueno / Oso ona
17/05/2024;20:00;3;14;9;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;72;8,29;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;257;82;1011,2;0;2,2;15;0,9;Muy bueno / Oso ona
17/05/2024;19:00;3;15;11;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;73;8,29;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;76;1010,9;0;43,2;15,7;0,89;Muy bueno / Oso ona
17/05/2024;18:00;3;16;12;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;73;8,33;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;1010,3;0;183,3;;;Muy bueno / Oso ona
17/05/2024;17:00;6;35;27;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;74;8,38;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1009,9;0;114,5;;;Muy bueno / Oso ona
17/05/2024;16:00;4;25;20;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;73;8,42;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1010;0;188,4;;;Muy bueno / Oso ona
17/05/2024;15:00;3;19;15;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;67;8,5;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1010;0,3;170,7;;;Muy bueno / Oso ona
17/05/2024;14:00;2;13;10;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;60;8,63;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1009,9;0,5;108,2;;;Muy bueno / Oso ona
17/05/2024;13:00;4;16;10;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;53;8,67;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;356;83;1009,4;0;214,7;15,6;1,78;Muy bueno / Oso ona
17/05/2024;12:00;4;18;12;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;50;8,71;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;1009,2;0,3;421;;;Muy bueno / Oso ona
17/05/2024;11:00;7;26;16;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;46;8,79;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,9;0,3;317,3;;;Muy bueno / Oso ona
17/05/2024;10:00;3;13;8;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;42;8,71;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,6;0;377,4;;;Muy bueno / Oso ona
17/05/2024;09:00;7;27;17;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;35;8,54;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,1;0;302,4;;;Muy bueno / Oso ona
17/05/2024;08:00;13;50;30;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;31;8,38;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;192;89;1007,9;0;203,2;14,6;0,31;Muy bueno / Oso ona
17/05/2024;07:00;28;82;39;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;32;8,21;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;202;94;1007,7;0;118;12,8;0,65;Muy bueno / Oso ona
17/05/2024;06:00;18;59;32;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;36;8,13;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;1007,5;0;26;;;Muy bueno / Oso ona
17/05/2024;05:00;1;16;15;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;38;8,17;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,1;0;1,2;;;Muy bueno / Oso ona
17/05/2024;04:00;1;9;8;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;37;8,33;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;204;95;1007;0,4;0,4;11,8;1,38;Muy bueno / Oso ona
17/05/2024;03:00;0;11;11;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;40;8,46;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;193;97;1006,8;0;0,4;11,3;0,87;Muy bueno / Oso ona
17/05/2024;02:00;1;19;19;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;44;8,46;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;206;97;1006,9;0;0,4;11,1;0,57;Muy bueno / Oso ona
17/05/2024;01:00;0;16;16;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;51;8,38;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;200;96;1007,1;0;0,4;10,9;0,56;Muy bueno / Oso ona
16/05/2024;24:00;0;10;10;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;56;8,63;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,5;0;0,4;;;Muy bueno / Oso ona
16/05/2024;23:00;1;8;7;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;58;8,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,2;0;0,4;;;Muy bueno / Oso ona
16/05/2024;22:00;0;5;5;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;62;9,13;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,3;0;0,4;;;Muy bueno / Oso ona
16/05/2024;21:00;3;13;9;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;66;9,21;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1008,1;0;0,4;;;Muy bueno / Oso ona
16/05/2024;20:00;4;23;17;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;69;9,29;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,9;0;2,4;;;Muy bueno / Oso ona
16/05/2024;19:00;3;15;11;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;69;9,42;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,7;0;39,4;;;Muy bueno / Oso ona
16/05/2024;18:00;3;16;11;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;69;9,29;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,5;1,9;106,9;;;Muy bueno / Oso ona
16/05/2024;17:00;5;25;18;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;68;9,29;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;8;67;1007,1;0;164,6;16,1;1,76;Muy bueno / Oso ona
16/05/2024;16:00;7;35;25;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;65;9,25;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;43;70;1007,1;0;200,2;16,4;0,7;Muy bueno / Oso ona
16/05/2024;15:00;8;35;24;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;60;9,17;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;174;75;1007,5;0,5;265,3;15,4;0,89;Muy bueno / Oso ona
16/05/2024;14:00;3;17;12;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;52;8,96;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;21;65;1007,4;0;379,7;16,2;1,73;Muy bueno / Oso ona
16/05/2024;13:00;4;16;10;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;45;9,08;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;336;65;1007,3;0;686,5;15,8;2,18;Muy bueno / Oso ona
16/05/2024;12:00;8;25;13;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;39;9,25;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,3;0;277,5;;;Muy bueno / Oso ona
16/05/2024;11:00;3;13;9;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;33;9,17;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;1007,1;0;294;;;Muy bueno / Oso ona
