Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);Tº (ºC);V.vien (m/s);ICA Estación
07/07/2024;03:00;1;10;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;29;6,79;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;134;95;1004,7;0;14,1;0,79;Muy bueno / Oso ona
07/07/2024;02:00;1;11;9;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;33;6,83;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;154;95;1005,1;0;14;0,44;Muy bueno / Oso ona
07/07/2024;01:00;1;12;10;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;39;6,88;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;146;93;1005,5;0;14,3;0,47;Muy bueno / Oso ona
06/07/2024;24:00;1;13;11;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;43;6,75;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;201;92;1005,9;0;14,8;0,69;Muy bueno / Oso ona
06/07/2024;23:00;1;16;14;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;47;6,63;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;223;92;1006;0;15,1;0,78;Muy bueno / Oso ona
06/07/2024;22:00;1;15;13;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;53;6,58;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;209;90;1006,3;0;15,5;0,61;Muy bueno / Oso ona
06/07/2024;21:00;1;15;13;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;57;6,54;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;192;86;1006,2;0;16;0,66;Muy bueno / Oso ona
06/07/2024;20:00;1;18;16;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;60;6,21;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;176;79;1005,8;0;16,6;0,45;Muy bueno / Oso ona
06/07/2024;19:00;1;6;4;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;59;6,21;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;303;74;1005,7;0;17,1;0,93;Muy bueno / Oso ona
06/07/2024;18:00;1;4;2;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;55;6,25;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;71;1005,4;0;17,3;1,56;Muy bueno / Oso ona
06/07/2024;17:00;1;5;3;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;52;6,5;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;315;78;1005,2;0;16,8;1,56;Muy bueno / Oso ona
06/07/2024;16:00;1;8;6;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;48;7,04;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;246;92;1005,2;0,1;15,7;0,38;Muy bueno / Oso ona
06/07/2024;15:00;1;3;1;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;47;7,92;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;295;91;1005;0,9;15,7;2,26;Muy bueno / Oso ona
06/07/2024;14:00;1;3;1;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;45;8,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;314;93;1004,1;0,1;16,3;2,43;Muy bueno / Oso ona
06/07/2024;13:00;1;4;2;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;41;9,5;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;319;96;1003;0,7;17,1;2,69;Muy bueno / Oso ona
06/07/2024;12:00;3;14;10;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;38;9,67;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;137;93;1002,4;0,8;18,2;0,33;Muy bueno / Oso ona
06/07/2024;11:00;2;11;9;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;38;9,92;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;171;93;1002,2;0,7;17,6;0,37;Muy bueno / Oso ona
06/07/2024;10:00;1;12;10;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;38;10,42;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;235;86;1001,9;0,2;18,6;0,6;Muy bueno / Oso ona
06/07/2024;09:00;2;15;12;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;37;11,04;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;218;89;1001,6;0;18,2;0,7;Muy bueno / Oso ona
06/07/2024;08:00;1;10;8;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;37;11,08;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;225;90;1001,4;0;17,8;0,74;Muy bueno / Oso ona
06/07/2024;07:00;1;5;3;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;35;11,33;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;277;92;1000,8;0;17,3;0,86;Muy bueno / Oso ona
06/07/2024;06:00;1;7;5;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;33;11,04;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;236;95;1000,2;0,3;17,1;0,39;Muy bueno / Oso ona
06/07/2024;05:00;1;9;7;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;33;10,75;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;234;93;999,9;0;17,6;0,7;Muy bueno / Oso ona
06/07/2024;04:00;1;7;5;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;35;10,79;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;225;93;999,9;0;17,7;0,94;Muy bueno / Oso ona
06/07/2024;03:00;1;6;4;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;38;10,71;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;213;95;999,8;0;17,5;0,74;Muy bueno / Oso ona
06/07/2024;02:00;1;5;3;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;40;10,63;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;211;96;1000,1;0;17,4;0,53;Muy bueno / Oso ona
06/07/2024;01:00;1;6;4;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;42;10,54;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;205;96;1000,5;0;17,4;0,73;Muy bueno / Oso ona
05/07/2024;24:00;1;6;4;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;45;10,33;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;205;92;1000,7;0,1;17,9;0,69;Muy bueno / Oso ona
05/07/2024;23:00;1;6;4;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;48;10,29;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;214;90;1000,5;0;18;0,63;Muy bueno / Oso ona
05/07/2024;22:00;1;9;7;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;50;10,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;267;93;1000,6;0;17,8;0,53;Muy bueno / Oso ona
05/07/2024;21:00;1;5;3;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;53;9,83;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;255;94;1000;0,2;17,8;0,53;Muy bueno / Oso ona
05/07/2024;20:00;1;5;3;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;55;9,88;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;282;88;1000,3;0;18,8;0,99;Muy bueno / Oso ona
05/07/2024;19:00;1;5;3;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;56;9,75;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;300;86;999,5;0;19,3;1,35;Muy bueno / Oso ona
05/07/2024;18:00;1;4;2;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;57;9,5;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;300;85;999,2;0;19,8;1,68;Muy bueno / Oso ona
05/07/2024;17:00;1;4;2;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;56;9,17;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;311;82;999,2;0;20,7;1,64;Muy bueno / Oso ona
05/07/2024;16:00;1;4;2;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;53;8,58;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;313;78;999,4;0;21,5;1,82;Muy bueno / Oso ona
05/07/2024;15:00;1;4;2;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;48;7,75;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;313;78;999,7;0;21,5;1,48;Muy bueno / Oso ona
05/07/2024;14:00;1;5;3;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;43;6,92;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;313;78;1000,1;0;21,4;1,33;Muy bueno / Oso ona
05/07/2024;13:00;1;4;2;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;39;6,38;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;309;78;1000,6;0;21,1;1,47;Muy bueno / Oso ona
05/07/2024;12:00;1;6;4;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;35;6,04;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;309;76;1000,9;0;21,1;1,53;Muy bueno / Oso ona
05/07/2024;11:00;2;9;6;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;30;5,79;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;304;75;1000,9;0;21,5;1,25;Muy bueno / Oso ona
05/07/2024;10:00;3;14;9;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;26;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;302;72;1001;0;21,9;0,74;Muy bueno / Oso ona
05/07/2024;09:00;5;21;13;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;24;5,13;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;329;74;1001,4;0;21,5;0,5;Muy bueno / Oso ona
05/07/2024;08:00;6;26;17;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;24;5,42;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;94;79;1001,6;0;20;0,87;Muy bueno / Oso ona
05/07/2024;07:00;6;24;15;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;23;5,5;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;110;85;1001,9;0;18,3;0,6;Muy bueno / Oso ona
05/07/2024;06:00;3;16;12;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;26;5,79;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;124;91;1002,2;0;17,2;1,15;Muy bueno / Oso ona
05/07/2024;05:00;1;9;7;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;28;5,96;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;131;94;1002,8;0;16,6;1,23;Muy bueno / Oso ona
05/07/2024;04:00;1;14;12;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;30;5,92;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;112;94;1003,4;0;17;1,18;Muy bueno / Oso ona
05/07/2024;03:00;1;17;15;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;34;6,17;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;83;93;1004,2;0;17,3;0,47;Muy bueno / Oso ona
05/07/2024;02:00;1;13;11;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;37;6,5;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;104;92;1005,1;0;17,7;0,58;Muy bueno / Oso ona
05/07/2024;01:00;1;21;19;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;40;6,79;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;111;92;1005,6;0;17,6;0,61;Muy bueno / Oso ona
04/07/2024;24:00;1;28;26;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;43;7,08;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;104;92;1005,9;0;17,2;0,32;Muy bueno / Oso ona
04/07/2024;23:00;1;13;11;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;49;7,21;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;91;93;1006,3;0;17,2;0,38;Muy bueno / Oso ona
04/07/2024;22:00;1;17;15;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;52;7,38;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;89;92;1006,2;0;17,7;0,94;Muy bueno / Oso ona
04/07/2024;21:00;1;13;11;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;55;7,54;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;286;89;1005,8;0;18,3;0,58;Muy bueno / Oso ona
04/07/2024;20:00;1;5;3;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;57;7,58;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;294;84;1005,6;0;19,3;1,23;Muy bueno / Oso ona
04/07/2024;19:00;1;4;2;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;58;7,54;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;323;77;1005,7;0;21;1,2;Muy bueno / Oso ona
04/07/2024;18:00;1;5;3;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;58;7,54;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;336;77;1005,9;0;21,3;0,8;Muy bueno / Oso ona
04/07/2024;17:00;1;5;3;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;59;7,54;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;321;80;1006,3;0;21,3;1,15;Muy bueno / Oso ona
04/07/2024;16:00;1;4;2;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;56;7,58;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;319;80;1006,9;0;21,2;1,28;Muy bueno / Oso ona
04/07/2024;15:00;1;5;3;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;51;7,54;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;319;76;1007;0;21,4;1,7;Muy bueno / Oso ona
04/07/2024;14:00;1;4;2;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;44;7,46;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;311;74;1007;0;21,5;1,66;Muy bueno / Oso ona
04/07/2024;13:00;1;6;4;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;38;7,38;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;312;74;1007,3;0;21,5;0,95;Muy bueno / Oso ona
04/07/2024;12:00;1;6;4;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;35;7,33;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;274;77;1007,5;0;20,7;0,44;Muy bueno / Oso ona
04/07/2024;11:00;1;6;4;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;32;7,26;Muy bueno / Oso ona;4,26;Muy bueno / Oso ona;3;Muy bueno / Oso ona;301;74;1007,4;0;20,3;0,84;Muy bueno / Oso ona
04/07/2024;10:00;1;9;7;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;28;7,18;Muy bueno / Oso ona;4,23;Muy bueno / Oso ona;3;Muy bueno / Oso ona;306;74;1007,3;0;20;0,66;Muy bueno / Oso ona
04/07/2024;09:00;;;;Sin datos / Daturik gabe;31;31;Muy bueno / Oso ona;24;6,77;Muy bueno / Oso ona;3,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;265;80;1007,2;0;18,2;0,24;Muy bueno / Oso ona
04/07/2024;08:00;;;;Sin datos / Daturik gabe;16;16;Muy bueno / Oso ona;25;6,32;Muy bueno / Oso ona;3,45;Muy bueno / Oso ona;3;Muy bueno / Oso ona;200;84;1007;0;16,8;0,53;Muy bueno / Oso ona
04/07/2024;07:00;;;;Sin datos / Daturik gabe;14;14;Muy bueno / Oso ona;30;6,32;Muy bueno / Oso ona;3,45;Muy bueno / Oso ona;3;Muy bueno / Oso ona;178;87;1006,6;0;15,9;0,57;Muy bueno / Oso ona
04/07/2024;06:00;;;;Sin datos / Daturik gabe;13;13;Muy bueno / Oso ona;36;6,27;Muy bueno / Oso ona;3,41;Muy bueno / Oso ona;3;Muy bueno / Oso ona;134;89;1006,2;0;15,1;0,63;Muy bueno / Oso ona
04/07/2024;05:00;;;;Sin datos / Daturik gabe;28;28;Muy bueno / Oso ona;42;6,55;Muy bueno / Oso ona;3,59;Muy bueno / Oso ona;3;Muy bueno / Oso ona;215;90;1006,1;0;14,9;0,54;Muy bueno / Oso ona
04/07/2024;04:00;;;;Sin datos / Daturik gabe;33;33;Muy bueno / Oso ona;47;6,86;Muy bueno / Oso ona;3,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;219;91;1005,8;0;14,6;0,87;Muy bueno / Oso ona
04/07/2024;03:00;1;10;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;53;6,77;Muy bueno / Oso ona;3,73;Muy bueno / Oso ona;3;Muy bueno / Oso ona;221;91;1005,9;0;14,7;1,15;Muy bueno / Oso ona
04/07/2024;02:00;1;14;12;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;56;6,64;Muy bueno / Oso ona;3,55;Muy bueno / Oso ona;3;Muy bueno / Oso ona;212;91;1006,2;0;14,9;1,27;Muy bueno / Oso ona
04/07/2024;01:00;1;13;11;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;61;6,82;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;3;Muy bueno / Oso ona;212;89;1006,6;0;15,6;1,48;Muy bueno / Oso ona
03/07/2024;24:00;1;11;9;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;65;6,77;Muy bueno / Oso ona;3,55;Muy bueno / Oso ona;3;Muy bueno / Oso ona;218;86;1006,9;0;16,2;1,28;Muy bueno / Oso ona
03/07/2024;23:00;1;9;7;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;68;6,91;Muy bueno / Oso ona;3,59;Muy bueno / Oso ona;3;Muy bueno / Oso ona;213;84;1007;0;16,6;1,34;Muy bueno / Oso ona
03/07/2024;22:00;1;13;11;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;70;7,18;Muy bueno / Oso ona;3,82;Muy bueno / Oso ona;3;Muy bueno / Oso ona;214;81;1007,1;0;17,2;1,13;Muy bueno / Oso ona
03/07/2024;21:00;1;12;10;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;72;7,32;Muy bueno / Oso ona;3,91;Muy bueno / Oso ona;3;Muy bueno / Oso ona;244;79;1006,9;0;17,4;0,45;Muy bueno / Oso ona
03/07/2024;20:00;1;5;3;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;72;7,68;Muy bueno / Oso ona;4,18;Muy bueno / Oso ona;3;Muy bueno / Oso ona;289;74;1006,4;0;18,6;0,42;Muy bueno / Oso ona
03/07/2024;19:00;1;5;3;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;72;8;Muy bueno / Oso ona;4,36;Muy bueno / Oso ona;3;Muy bueno / Oso ona;311;67;1006,3;0;19,9;0,96;Muy bueno / Oso ona
03/07/2024;18:00;1;4;2;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;72;8,14;Muy bueno / Oso ona;4,36;Muy bueno / Oso ona;3;Muy bueno / Oso ona;308;63;1006,2;0;20,5;1,2;Muy bueno / Oso ona
03/07/2024;17:00;1;5;3;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;71;8,36;Muy bueno / Oso ona;4,45;Muy bueno / Oso ona;3;Muy bueno / Oso ona;325;65;1006,4;0;20,4;1,6;Muy bueno / Oso ona
03/07/2024;16:00;1;5;3;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;69;8,59;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;318;64;1006,5;0;20,5;1,69;Muy bueno / Oso ona
03/07/2024;15:00;1;4;2;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;64;8,95;Muy bueno / Oso ona;4,82;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;64;1006,8;0;20,5;1,7;Muy bueno / Oso ona
03/07/2024;14:00;1;4;2;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;55;9,32;Muy bueno / Oso ona;5,09;Muy bueno / Oso ona;3;Muy bueno / Oso ona;314;63;1007;0;20,4;1,76;Muy bueno / Oso ona
03/07/2024;13:00;1;4;2;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;47;9,77;Muy bueno / Oso ona;5,41;Muy bueno / Oso ona;3;Muy bueno / Oso ona;313;64;1007,1;0;20,5;1,63;Muy bueno / Oso ona
03/07/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;41;10,05;Muy bueno / Oso ona;5,59;Muy bueno / Oso ona;;Sin datos / Daturik gabe;308;64;1007,3;0;20,4;1,42;Muy bueno / Oso ona
03/07/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;41;10,09;Muy bueno / Oso ona;5,61;Muy bueno / Oso ona;;Sin datos / Daturik gabe;304;66;;;20;1,56;Muy bueno / Oso ona
03/07/2024;10:00;4;9;2;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;41;10,04;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;304;67;1007,2;0;19,1;1,68;Muy bueno / Oso ona
03/07/2024;09:00;7;14;4;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;37;10,13;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;300;67;1007,2;0;18,7;1,44;Muy bueno / Oso ona
03/07/2024;08:00;5;23;16;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;35;10,04;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;237;74;1007,2;0;18,4;0,68;Muy bueno / Oso ona
03/07/2024;07:00;8;38;26;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;35;9,63;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;212;85;1007,3;0;16;0,79;Muy bueno / Oso ona
03/07/2024;06:00;4;29;23;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;39;9,38;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;210;88;1007,2;0;15;1;Muy bueno / Oso ona
03/07/2024;05:00;1;13;11;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;43;9;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;192;87;1007,2;0;15;0,58;Muy bueno / Oso ona
03/07/2024;04:00;1;8;6;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;46;8,83;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;206;85;1007,4;0;15,7;0,8;Muy bueno / Oso ona
03/07/2024;03:00;1;8;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;49;8,88;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;216;85;1007,8;0;15,9;1,04;Muy bueno / Oso ona
03/07/2024;02:00;1;7;5;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;51;8,75;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;214;86;1008,1;0;16;1,09;Muy bueno / Oso ona
03/07/2024;01:00;1;6;4;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;53;8,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;230;86;1008,6;0;16,2;0,67;Muy bueno / Oso ona
02/07/2024;24:00;1;7;5;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;56;8,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;235;87;1009;0;16,2;0,56;Muy bueno / Oso ona
02/07/2024;23:00;1;10;8;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;58;7,96;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;228;86;1009,4;0;16,4;0,74;Muy bueno / Oso ona
02/07/2024;22:00;1;10;8;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;60;7,5;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;235;84;1009,9;0;16,7;0,53;Muy bueno / Oso ona
02/07/2024;21:00;1;7;5;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;62;7,21;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;257;82;1009,9;0;16,9;0,43;Muy bueno / Oso ona
02/07/2024;20:00;1;5;3;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;63;6,83;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;284;79;1009,9;0;17,7;0,83;Muy bueno / Oso ona
02/07/2024;19:00;1;5;3;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;64;6,46;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;301;78;1010;0;18,1;1,15;Muy bueno / Oso ona
02/07/2024;18:00;1;6;4;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;61;6,21;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;305;76;1009,9;0;18,6;1,49;Muy bueno / Oso ona
