Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
07/03/2025;19:00;0,17;0,19;1;15;14;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;107;55;16,8;1,85;Muy bueno / Oso ona
07/03/2025;18:00;0,18;0,2;1;17;16;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;93;53;17;1,88;Muy bueno / Oso ona
07/03/2025;17:00;0,17;0,2;2;16;14;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;97;51;17,9;2,23;Muy bueno / Oso ona
07/03/2025;16:00;0,17;0,21;2;14;11;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;101;50;18,9;2,56;Muy bueno / Oso ona
07/03/2025;15:00;0,17;0,22;2;15;11;Muy bueno / Oso ona;19,25;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;100;49;19;2,58;Muy bueno / Oso ona
07/03/2025;14:00;0,23;0,24;2;13;10;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;99;46;19,8;2,67;Muy bueno / Oso ona
07/03/2025;13:00;0,22;0,24;3;14;10;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;100;47;20,4;2,25;Muy bueno / Oso ona
07/03/2025;12:00;0,22;0,24;3;14;11;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;96;52;19,1;2,19;Muy bueno / Oso ona
07/03/2025;11:00;0,21;0,23;2;13;10;Muy bueno / Oso ona;18,25;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;111;51;18,4;2,53;Muy bueno / Oso ona
07/03/2025;10:00;0,22;0,23;3;16;13;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;123;55;18;2;Muy bueno / Oso ona
07/03/2025;09:00;0,23;0,23;3;22;18;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;107;59;16,1;2,05;Muy bueno / Oso ona
07/03/2025;08:00;0,26;0,22;3;29;25;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;99;65;14,6;1,6;Muy bueno / Oso ona
07/03/2025;07:00;0,31;0,21;2;30;27;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;73;64;13,9;1,45;Muy bueno / Oso ona
07/03/2025;06:00;0,23;0,19;1;18;18;Muy bueno / Oso ona;18,08;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;93;63;14,3;1,68;Muy bueno / Oso ona
07/03/2025;05:00;0,21;0,18;0;14;14;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;87;62;14,4;1,38;Muy bueno / Oso ona
07/03/2025;04:00;0,2;0,18;0;7;7;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;101;59;15,1;1,84;Muy bueno / Oso ona
07/03/2025;03:00;0,21;0,19;0;6;6;Muy bueno / Oso ona;18,67;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;89;60;15,3;1,51;Muy bueno / Oso ona
07/03/2025;02:00;0,18;0,18;0;5;5;Muy bueno / Oso ona;19;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;93;59;15,6;1,39;Muy bueno / Oso ona
07/03/2025;01:00;0,17;0,18;0;5;5;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;117;56;16,2;1,96;Muy bueno / Oso ona
06/03/2025;24:00;0,17;0,18;0;7;7;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;120;53;16,7;2,13;Muy bueno / Oso ona
06/03/2025;23:00;0,17;0,18;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;114;51;16,9;1,55;Muy bueno / Oso ona
06/03/2025;22:00;0,16;0,18;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;115;48;17,6;1,55;Muy bueno / Oso ona
06/03/2025;21:00;0,22;0,19;1;15;14;Muy bueno / Oso ona;21,5;Bueno / Ona;8,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;99;49;17,6;1,57;Bueno / Ona
06/03/2025;20:00;0,21;0,19;2;15;13;Muy bueno / Oso ona;21,5;Bueno / Ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;115;49;17,6;1,9;Bueno / Ona
06/03/2025;19:00;0,18;0,19;1;19;18;Muy bueno / Oso ona;21,79;Bueno / Ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;111;49;17,6;1,85;Bueno / Ona
06/03/2025;18:00;0,18;0,19;1;19;18;Muy bueno / Oso ona;22,38;Bueno / Ona;8,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;99;50;17,5;2;Bueno / Ona
06/03/2025;17:00;0,17;0,2;1;18;17;Muy bueno / Oso ona;23;Bueno / Ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;105;50;17,8;2,19;Bueno / Ona
06/03/2025;16:00;0,17;0,21;2;14;12;Muy bueno / Oso ona;23,75;Bueno / Ona;9,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;108;51;17,9;2,58;Bueno / Ona
06/03/2025;15:00;0,17;0,21;2;13;10;Muy bueno / Oso ona;24,5;Bueno / Ona;9,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;105;52;18;2,63;Bueno / Ona
06/03/2025;14:00;0,21;0,22;2;15;12;Muy bueno / Oso ona;25,25;Bueno / Ona;9,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;100;50;17,9;2,27;Bueno / Ona
06/03/2025;13:00;0,21;0,22;2;17;14;Muy bueno / Oso ona;25,96;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;107;50;18,2;1,71;Bueno / Ona
06/03/2025;12:00;0,21;0,22;2;15;12;Muy bueno / Oso ona;26,92;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;105;51;17,7;2,32;Bueno / Ona
06/03/2025;11:00;0,21;0,21;2;18;14;Muy bueno / Oso ona;27,46;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;105;50;17,5;1,72;Bueno / Ona
06/03/2025;10:00;0,24;0,21;3;25;21;Muy bueno / Oso ona;28,13;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;84;55;17,1;1,03;Bueno / Ona
06/03/2025;09:00;0,26;0,2;5;42;35;Muy bueno / Oso ona;28,67;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;85;58;15;1,51;Bueno / Ona
06/03/2025;08:00;0,23;0,19;2;31;29;Muy bueno / Oso ona;30,13;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;104;57;14,9;2,44;Bueno / Ona
06/03/2025;07:00;0,22;0,18;1;21;19;Muy bueno / Oso ona;30,96;Bueno / Ona;11,25;Bueno / Ona;4;Muy bueno / Oso ona;116;56;14,8;2,38;Bueno / Ona
06/03/2025;06:00;0,19;0,17;1;15;14;Muy bueno / Oso ona;31,5;Bueno / Ona;11,42;Bueno / Ona;4;Muy bueno / Oso ona;123;53;15,2;2,31;Bueno / Ona
06/03/2025;05:00;0,18;0,18;0;8;8;Muy bueno / Oso ona;32,17;Bueno / Ona;11,46;Bueno / Ona;4;Muy bueno / Oso ona;122;51;15,7;2,7;Bueno / Ona
06/03/2025;04:00;0,17;0,18;0;4;4;Muy bueno / Oso ona;32,58;Bueno / Ona;11,71;Bueno / Ona;4;Muy bueno / Oso ona;118;49;16;3,33;Bueno / Ona
06/03/2025;03:00;0,17;0,19;0;4;4;Muy bueno / Oso ona;33,08;Bueno / Ona;12,04;Bueno / Ona;4;Muy bueno / Oso ona;113;47;16,1;2,19;Bueno / Ona
06/03/2025;02:00;0,16;0,2;0;5;5;Muy bueno / Oso ona;33,46;Bueno / Ona;12,13;Bueno / Ona;3;Muy bueno / Oso ona;98;47;15,9;1,92;Bueno / Ona
06/03/2025;01:00;0,16;0,21;0;5;5;Muy bueno / Oso ona;33,58;Bueno / Ona;11,83;Bueno / Ona;3;Muy bueno / Oso ona;102;48;15,7;1,62;Bueno / Ona
05/03/2025;24:00;0,17;0,21;0;6;6;Muy bueno / Oso ona;33,88;Bueno / Ona;11,92;Bueno / Ona;4;Muy bueno / Oso ona;119;49;15,7;1,4;Bueno / Ona
05/03/2025;23:00;0,18;0,21;0;10;10;Muy bueno / Oso ona;34,21;Bueno / Ona;12,04;Bueno / Ona;4;Muy bueno / Oso ona;108;49;15,9;1,44;Bueno / Ona
05/03/2025;22:00;0,21;0,21;1;21;20;Muy bueno / Oso ona;34;Bueno / Ona;12;Bueno / Ona;5;Muy bueno / Oso ona;105;46;16,6;1,42;Bueno / Ona
05/03/2025;21:00;0,23;0,21;2;21;19;Muy bueno / Oso ona;33,42;Bueno / Ona;11,92;Bueno / Ona;7;Muy bueno / Oso ona;102;45;17,1;1,35;Bueno / Ona
05/03/2025;20:00;0,25;0,21;1;25;24;Muy bueno / Oso ona;33,13;Bueno / Ona;12;Bueno / Ona;4;Muy bueno / Oso ona;91;47;17,1;1,29;Bueno / Ona
05/03/2025;19:00;0,26;0,2;1;21;20;Muy bueno / Oso ona;32,92;Bueno / Ona;11,92;Bueno / Ona;3;Muy bueno / Oso ona;92;46;17,5;1,77;Bueno / Ona
05/03/2025;18:00;0,18;0,19;1;19;18;Muy bueno / Oso ona;32,58;Bueno / Ona;12,04;Bueno / Ona;4;Muy bueno / Oso ona;99;44;18,5;2,17;Bueno / Ona
05/03/2025;17:00;0,2;0,2;2;20;16;Muy bueno / Oso ona;32,29;Bueno / Ona;11,79;Bueno / Ona;3;Muy bueno / Oso ona;104;42;20;1,92;Bueno / Ona
05/03/2025;16:00;0,18;0,28;2;16;13;Muy bueno / Oso ona;32,25;Bueno / Ona;11,54;Bueno / Ona;4;Muy bueno / Oso ona;110;41;20,8;1,98;Bueno / Ona
05/03/2025;15:00;0,18;0,39;2;16;13;Muy bueno / Oso ona;31,75;Bueno / Ona;11,88;Bueno / Ona;4;Muy bueno / Oso ona;96;42;21,1;1,46;Bueno / Ona
05/03/2025;14:00;0,2;0,41;2;18;15;Muy bueno / Oso ona;31,5;Bueno / Ona;11,63;Bueno / Ona;4;Muy bueno / Oso ona;103;44;19,6;1,48;Bueno / Ona
05/03/2025;13:00;0,2;0,41;3;18;14;Muy bueno / Oso ona;31,33;Bueno / Ona;11,38;Bueno / Ona;4;Muy bueno / Oso ona;96;44;20,5;1,44;Bueno / Ona
05/03/2025;12:00;0,2;0,42;3;17;13;Muy bueno / Oso ona;31,08;Bueno / Ona;11,38;Bueno / Ona;4;Muy bueno / Oso ona;93;47;20,1;1,42;Bueno / Ona
05/03/2025;11:00;0,21;0,41;4;22;17;Muy bueno / Oso ona;31,33;Bueno / Ona;11,13;Bueno / Ona;4;Muy bueno / Oso ona;105;49;19,2;1,36;Bueno / Ona
05/03/2025;10:00;0,22;0,41;5;27;20;Muy bueno / Oso ona;31,38;Bueno / Ona;11,38;Bueno / Ona;5;Muy bueno / Oso ona;102;52;17,8;1,17;Bueno / Ona
05/03/2025;09:00;0,88;0,41;30;105;59;Bueno / Ona;31,33;Bueno / Ona;11,67;Bueno / Ona;;Sin datos / Daturik gabe;73;60;16;0,86;Bueno / Ona
05/03/2025;08:00;1,03;0,33;37;132;77;Bueno / Ona;30,25;Bueno / Ona;11,71;Bueno / Ona;7;Muy bueno / Oso ona;44;62;14,2;0,33;Bueno / Ona
05/03/2025;07:00;0,32;0,23;10;83;69;Bueno / Ona;29,67;Bueno / Ona;11,79;Bueno / Ona;5;Muy bueno / Oso ona;47;60;13,7;0,33;Bueno / Ona
05/03/2025;06:00;0,22;0,22;1;28;27;Muy bueno / Oso ona;29,5;Bueno / Ona;11,92;Bueno / Ona;6;Muy bueno / Oso ona;108;58;13,8;0,79;Bueno / Ona
05/03/2025;05:00;0,26;0,24;1;25;24;Muy bueno / Oso ona;29,5;Bueno / Ona;12,04;Bueno / Ona;7;Muy bueno / Oso ona;186;60;13,6;0,23;Bueno / Ona
05/03/2025;04:00;0,17;0,24;0;11;11;Muy bueno / Oso ona;29,33;Bueno / Ona;11,96;Bueno / Ona;6;Muy bueno / Oso ona;132;58;13,9;1,25;Bueno / Ona
05/03/2025;03:00;0,18;0,26;0;9;9;Muy bueno / Oso ona;28,75;Bueno / Ona;12;Bueno / Ona;5;Muy bueno / Oso ona;86;58;14,3;1,23;Bueno / Ona
05/03/2025;02:00;0,21;0,27;1;13;13;Muy bueno / Oso ona;28,42;Bueno / Ona;12,21;Bueno / Ona;5;Muy bueno / Oso ona;102;63;13,9;1,14;Bueno / Ona
05/03/2025;01:00;0,23;0,28;1;21;20;Muy bueno / Oso ona;28,25;Bueno / Ona;12,96;Bueno / Ona;5;Muy bueno / Oso ona;104;66;13,6;0,81;Bueno / Ona
04/03/2025;24:00;0,25;0,27;1;26;25;Muy bueno / Oso ona;27,75;Bueno / Ona;13,04;Bueno / Ona;7;Muy bueno / Oso ona;94;64;14,2;1,01;Bueno / Ona
04/03/2025;23:00;0,28;0,27;2;36;34;Muy bueno / Oso ona;27,54;Bueno / Ona;13;Bueno / Ona;5;Muy bueno / Oso ona;81;64;14,6;0,89;Bueno / Ona
04/03/2025;22:00;0,34;0,25;2;50;47;Bueno / Ona;27,29;Bueno / Ona;13,13;Bueno / Ona;4;Muy bueno / Oso ona;85;62;15,3;0,46;Bueno / Ona
04/03/2025;21:00;0,31;0,24;2;41;38;Muy bueno / Oso ona;27,17;Bueno / Ona;13,13;Bueno / Ona;4;Muy bueno / Oso ona;19;61;15,7;0,34;Bueno / Ona
04/03/2025;20:00;0,31;0,23;2;35;33;Muy bueno / Oso ona;26,83;Bueno / Ona;12,92;Bueno / Ona;5;Muy bueno / Oso ona;36;60;15,7;0,66;Bueno / Ona
04/03/2025;19:00;0,27;0,22;1;32;31;Muy bueno / Oso ona;26,46;Bueno / Ona;12,88;Bueno / Ona;4;Muy bueno / Oso ona;49;60;15,8;1,09;Bueno / Ona
04/03/2025;18:00;0,23;0,22;1;16;14;Muy bueno / Oso ona;26,17;Bueno / Ona;12,83;Bueno / Ona;4;Muy bueno / Oso ona;41;56;16,5;1,46;Bueno / Ona
04/03/2025;17:00;0,2;0,23;2;20;18;Muy bueno / Oso ona;26;Bueno / Ona;12,92;Bueno / Ona;5;Muy bueno / Oso ona;99;46;19,5;1,19;Bueno / Ona
04/03/2025;16:00;0,19;0,25;2;18;15;Muy bueno / Oso ona;25,38;Bueno / Ona;12,79;Bueno / Ona;4;Muy bueno / Oso ona;102;47;19;1,53;Bueno / Ona
04/03/2025;15:00;0,2;0,27;2;17;14;Muy bueno / Oso ona;24,79;Bueno / Ona;12,42;Bueno / Ona;4;Muy bueno / Oso ona;100;49;19,1;1,33;Bueno / Ona
04/03/2025;14:00;0,2;0,29;2;17;14;Muy bueno / Oso ona;24,33;Bueno / Ona;12,46;Bueno / Ona;4;Muy bueno / Oso ona;89;53;18,2;1,61;Bueno / Ona
04/03/2025;13:00;0,21;0,31;3;19;15;Muy bueno / Oso ona;24;Bueno / Ona;12;Bueno / Ona;4;Muy bueno / Oso ona;89;55;18;1,39;Bueno / Ona
04/03/2025;12:00;0,23;0,32;5;25;18;Muy bueno / Oso ona;23,63;Bueno / Ona;11,71;Bueno / Ona;5;Muy bueno / Oso ona;100;60;17,3;1,37;Bueno / Ona
04/03/2025;11:00;0,29;0,32;10;44;30;Muy bueno / Oso ona;22,96;Bueno / Ona;11,75;Bueno / Ona;5;Muy bueno / Oso ona;84;74;15,3;1,07;Bueno / Ona
04/03/2025;10:00;0,31;0,32;23;83;48;Bueno / Ona;22,75;Bueno / Ona;11,67;Bueno / Ona;;Sin datos / Daturik gabe;76;80;13,7;0,58;Bueno / Ona
04/03/2025;09:00;0,35;0,31;43;125;61;Bueno / Ona;22,96;Bueno / Ona;11,38;Bueno / Ona;6;Muy bueno / Oso ona;21;83;13,1;0,29;Bueno / Ona
04/03/2025;08:00;0,37;0,3;22;91;59;Bueno / Ona;23;Bueno / Ona;11,21;Bueno / Ona;5;Muy bueno / Oso ona;59;82;12,4;0,62;Bueno / Ona
04/03/2025;07:00;0,37;0,29;15;75;53;Bueno / Ona;22,83;Bueno / Ona;11,13;Bueno / Ona;6;Muy bueno / Oso ona;75;82;12;0,92;Bueno / Ona
04/03/2025;06:00;0,37;0,28;7;53;43;Bueno / Ona;22,67;Bueno / Ona;11,08;Bueno / Ona;8;Muy bueno / Oso ona;76;82;12;0,69;Bueno / Ona
04/03/2025;05:00;0,28;0,28;3;35;31;Muy bueno / Oso ona;22,38;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;53;83;12,1;0,45;Bueno / Ona
04/03/2025;04:00;0,24;0,31;1;22;21;Muy bueno / Oso ona;22,46;Bueno / Ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;36;83;12;0,38;Bueno / Ona
04/03/2025;03:00;0,27;0,33;1;24;23;Muy bueno / Oso ona;22,75;Bueno / Ona;11,04;Bueno / Ona;5;Muy bueno / Oso ona;34;82;12,2;0,37;Bueno / Ona
04/03/2025;02:00;0,26;0,33;1;29;28;Muy bueno / Oso ona;22,75;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;76;83;11,9;0,7;Bueno / Ona
04/03/2025;01:00;0,25;0,33;1;28;27;Muy bueno / Oso ona;22,79;Bueno / Ona;9,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;64;81;12,5;0,37;Bueno / Ona
03/03/2025;24:00;0,29;0,32;1;31;30;Muy bueno / Oso ona;22,75;Bueno / Ona;9,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;18;79;12,8;0,3;Bueno / Ona
03/03/2025;23:00;0,33;0,31;1;34;33;Muy bueno / Oso ona;22,46;Bueno / Ona;9,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;76;77;12,5;0,51;Bueno / Ona
03/03/2025;22:00;0,33;0,29;2;48;45;Bueno / Ona;22,29;Bueno / Ona;8,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;85;71;12,8;0,6;Bueno / Ona
03/03/2025;21:00;0,56;0,27;3;52;48;Bueno / Ona;22;Bueno / Ona;8,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;55;61;13,8;0,52;Bueno / Ona
03/03/2025;20:00;0,4;0,23;3;40;36;Muy bueno / Oso ona;21,75;Bueno / Ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;63;55;14;0,65;Bueno / Ona
03/03/2025;19:00;0,25;0,21;1;23;21;Muy bueno / Oso ona;21,46;Bueno / Ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;55;53;14,1;1,42;Bueno / Ona
03/03/2025;18:00;0,24;0,22;2;28;26;Muy bueno / Oso ona;21,13;Bueno / Ona;8,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;53;52;15;1,57;Bueno / Ona
03/03/2025;17:00;0,2;0,23;2;24;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;114;46;17,4;1,42;Muy bueno / Oso ona
03/03/2025;16:00;0,18;0,28;3;18;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;121;44;18,7;1,6;Muy bueno / Oso ona
03/03/2025;15:00;0,19;0,3;2;15;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;4;Muy bueno / Oso ona;124;45;18,2;1,69;Muy bueno / Oso ona
03/03/2025;14:00;0,2;0,33;2;15;12;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;135;47;18,3;1,3;Muy bueno / Oso ona
03/03/2025;13:00;0,22;0,35;4;19;13;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;102;54;17,8;1,07;Muy bueno / Oso ona
03/03/2025;12:00;0,23;0,36;5;26;19;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;99;58;15,9;1,11;Muy bueno / Oso ona
03/03/2025;11:00;0,28;0,36;5;33;25;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;71;61;14,6;1,02;Muy bueno / Oso ona
03/03/2025;10:00;0,36;0,36;36;104;50;Bueno / Ona;18,5;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;66;72;13,2;0,7;Bueno / Ona
03/03/2025;09:00;0,56;0,35;70;172;66;Bueno / Ona;17,71;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;61;80;10,7;0,6;Bueno / Ona
03/03/2025;08:00;0,39;0,32;27;100;59;Bueno / Ona;17,17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;83;76;10,3;0,75;Bueno / Ona
03/03/2025;07:00;0,37;0,3;21;93;61;Bueno / Ona;16,71;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;9;Muy bueno / Oso ona;79;73;10,4;0,77;Bueno / Ona
03/03/2025;06:00;0,4;0,29;10;62;48;Bueno / Ona;16,46;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;86;74;10;0,59;Bueno / Ona
03/03/2025;05:00;0,27;0,28;2;35;32;Muy bueno / Oso ona;16;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;95;73;9,7;0,88;Muy bueno / Oso ona
03/03/2025;04:00;0,26;0,28;1;30;29;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;98;72;9,6;0,98;Muy bueno / Oso ona
03/03/2025;03:00;0,26;0,29;1;30;29;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;7;Muy bueno / Oso ona;120;67;10,2;0,75;Muy bueno / Oso ona
03/03/2025;02:00;0,3;0,29;1;32;31;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;9;Muy bueno / Oso ona;115;66;10,5;0,53;Muy bueno / Oso ona
03/03/2025;01:00;0,29;0,28;1;28;27;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;73;64;10,5;0,49;Muy bueno / Oso ona
02/03/2025;24:00;0,28;0,28;1;24;23;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;349;64;10,4;0,29;Muy bueno / Oso ona
02/03/2025;23:00;0,29;0,27;1;28;27;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;353;63;10,4;0,16;Muy bueno / Oso ona
02/03/2025;22:00;0,33;0,26;1;34;33;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;44;60;11,1;0,46;Muy bueno / Oso ona
02/03/2025;21:00;0,28;0,25;1;22;21;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;75;59;11,2;0,69;Muy bueno / Oso ona
02/03/2025;20:00;0,3;0,25;1;17;16;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;62;60;11;1,18;Muy bueno / Oso ona
02/03/2025;19:00;0,26;0,24;1;14;13;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;49;58;11,4;1,36;Muy bueno / Oso ona
02/03/2025;18:00;0,27;0,24;1;14;13;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;56;52;12,4;1,21;Muy bueno / Oso ona
02/03/2025;17:00;0,24;0,24;1;12;11;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;65;46;13,6;1,16;Muy bueno / Oso ona
02/03/2025;16:00;0,21;0,25;1;10;8;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;138;43;14,5;0,96;Muy bueno / Oso ona
02/03/2025;15:00;0,23;0,27;2;10;8;Muy bueno / Oso ona;13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;75;43;13,7;0,78;Muy bueno / Oso ona
02/03/2025;14:00;0,24;0,27;2;10;8;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;42;42;13,5;0,61;Muy bueno / Oso ona
02/03/2025;13:00;0,25;0,26;2;11;9;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;73;43;12,7;0,45;Muy bueno / Oso ona
02/03/2025;12:00;0,26;0,26;2;13;10;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;109;47;11,7;0,86;Muy bueno / Oso ona
02/03/2025;11:00;0,25;0,26;2;13;10;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;119;53;11,2;1,05;Muy bueno / Oso ona
02/03/2025;10:00;0,29;0,25;7;33;22;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;15;Muy bueno / Oso ona;111;66;9,6;0,96;Muy bueno / Oso ona
02/03/2025;09:00;0,32;0,24;8;38;27;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;15;Muy bueno / Oso ona;101;73;7,9;0,96;Muy bueno / Oso ona
02/03/2025;08:00;0,29;0,22;4;34;28;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;114;77;6;1,28;Muy bueno / Oso ona
