Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
14/05/2025;21:00;0;14;14;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;67;14,58;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;20:00;0;13;13;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;70;14,58;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;19:00;0;10;10;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;71;14,5;Muy bueno / Oso ona;9;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;18:00;0;9;9;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;69;14,42;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;17:00;0;8;7;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;69;14,33;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;16:00;0;7;7;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;65;14,42;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;15:00;0;7;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;60;14,42;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;14:00;0;6;6;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;52;14,42;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;13:00;1;7;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;43;14,63;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;12:00;1;12;11;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;33;14,42;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;11:00;1;11;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;27;14,21;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;10:00;2;13;10;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;23;14,13;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;09:00;3;26;21;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;18;14,17;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;08:00;12;47;29;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;16;14,88;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;07:00;17;56;31;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;18;16,04;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;06:00;16;51;28;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;25;15,75;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;05:00;8;40;28;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;33;15,29;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;04:00;0;17;17;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;40;15,25;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;03:00;0;15;15;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;47;15,42;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;02:00;0;17;17;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;54;15,67;Muy bueno / Oso ona;10;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2025;01:00;0;13;13;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;57;15,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;24:00;0;11;11;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;63;15,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;23:00;0;11;11;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;67;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;22:00;0;13;13;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;69;16,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;21:00;0;14;14;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;71;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;20:00;0;12;12;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;71;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;19:00;0;10;10;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;69;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;18:00;1;9;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;64;16,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;17:00;1;11;10;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;58;16,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;16:00;1;12;11;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;50;16,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;15:00;1;12;10;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;43;16,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;14:00;2;14;12;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;35;16,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;13:00;5;20;14;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;27;16,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;12:00;3;19;15;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;20;16,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;11:00;3;14;11;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;17;16,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;10:00;6;30;21;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;16;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;09:00;5;28;22;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;14;15,63;Muy bueno / Oso ona;10;Muy bueno / Oso ona;17;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;08:00;14;52;30;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;15;14,83;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;21;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;07:00;25;70;32;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;18;13,83;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;13;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;06:00;14;54;33;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;24;13,92;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;05:00;1;25;23;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;33;14,13;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;04:00;1;20;20;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;39;14,08;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;03:00;0;22;22;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;46;14,08;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;02:00;0;14;14;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;54;13,88;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2025;01:00;0;20;20;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;59;13,96;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;24:00;0;15;15;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;67;13,67;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;23:00;0;10;10;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;74;13,29;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;22:00;0;13;13;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;78;13,08;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;21:00;0;14;14;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;81;13,08;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;20:00;0;17;17;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;84;13,17;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;19:00;0;17;17;Muy bueno / Oso ona;83;83;Bueno / Ona;86;13,08;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;18:00;0;14;14;Muy bueno / Oso ona;89;89;Bueno / Ona;86;12,83;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;17:00;0;11;11;Muy bueno / Oso ona;95;95;Bueno / Ona;85;12,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;16:00;1;12;11;Muy bueno / Oso ona;95;95;Bueno / Ona;81;12,42;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;15:00;1;10;10;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;72;11,88;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;14:00;1;5;5;Muy bueno / Oso ona;82;82;Bueno / Ona;62;11,92;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;13:00;1;8;7;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;53;12;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;12:00;0;5;5;Muy bueno / Oso ona;82;82;Bueno / Ona;44;11,96;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
12/05/2025;11:00;0;5;4;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;37;11,88;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;10:00;1;7;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;31;11,83;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;09:00;4;24;18;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;25;11,79;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;11;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;08:00;21;67;36;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;24;11,5;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;11;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;07:00;20;64;35;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;34;10,63;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;15;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;06:00;10;48;34;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;48;10;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;13;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;05:00;2;28;25;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;62;9,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;04:00;0;20;20;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;77;9,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;03:00;0;21;21;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;83;9,33;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;02:00;0;23;23;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;86;9,5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
12/05/2025;01:00;0;12;12;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;85;9,42;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;24:00;0;5;5;Muy bueno / Oso ona;102;102;Bueno / Ona;89;9,75;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;23:00;0;3;3;Muy bueno / Oso ona;109;109;Bueno / Ona;89;10,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;22:00;0;4;4;Muy bueno / Oso ona;108;108;Bueno / Ona;89;10,75;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;21:00;0;9;9;Muy bueno / Oso ona;93;93;Bueno / Ona;88;10,88;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;20:00;0;14;14;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;85;10,83;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;19:00;0;12;12;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;87;10,88;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;18:00;0;10;10;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;88;10,96;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;17:00;0;7;7;Muy bueno / Oso ona;90;90;Bueno / Ona;86;10,88;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;16:00;0;5;5;Muy bueno / Oso ona;99;99;Bueno / Ona;83;10,79;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;15:00;0;5;5;Muy bueno / Oso ona;103;103;Bueno / Ona;75;10,79;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;14:00;0;4;4;Muy bueno / Oso ona;93;93;Bueno / Ona;64;10,67;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;13:00;0;2;2;Muy bueno / Oso ona;89;89;Bueno / Ona;53;10,67;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2025;12:00;0;3;3;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;43;10,71;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;11:00;1;7;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;34;10,75;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;10:00;1;11;10;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;27;10,83;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;09:00;2;17;15;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;23;11,13;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;08:00;1;16;15;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;16;11,5;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;07:00;1;19;18;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;13;11,96;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;06:00;1;12;12;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;15;12,13;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;05:00;0;14;14;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;15;12,17;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;04:00;1;16;15;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;19;12,21;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;03:00;0;17;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;24;12,04;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;02:00;0;21;21;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;31;11,88;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2025;01:00;0;25;25;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;35;11,88;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;24:00;1;28;28;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;41;11,79;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;23:00;0;28;28;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;47;11,71;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;22:00;1;40;39;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;50;11,63;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;21:00;0;27;27;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;55;11,79;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;20:00;0;22;22;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;57;12,04;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;19:00;0;14;14;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;58;12,29;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;18:00;0;10;10;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;59;12,5;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;17:00;1;10;9;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;60;12,75;Muy bueno / Oso ona;9;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;16:00;1;11;10;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;54;12,96;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;15:00;1;19;18;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;48;13,17;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;14:00;1;17;16;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;45;13,42;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;13:00;0;12;12;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;41;13,75;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;12:00;0;6;6;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;36;14,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/05/2025;11:00;1;6;5;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;31;15,13;Muy bueno / Oso ona;11,29;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;10:00;2;15;12;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;26;16,04;Muy bueno / Oso ona;12,08;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;09:00;9;42;28;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;20;16,63;Muy bueno / Oso ona;12,71;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;08:00;8;33;21;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;22;17,08;Muy bueno / Oso ona;13,21;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;07:00;4;24;18;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;25;17,5;Muy bueno / Oso ona;13,54;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;06:00;1;16;15;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;29;18,21;Muy bueno / Oso ona;14;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;05:00;1;17;17;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;30;18,83;Muy bueno / Oso ona;14,46;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;04:00;0;13;13;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;33;19,38;Muy bueno / Oso ona;14,75;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;03:00;0;11;11;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;36;;Sin datos / Daturik gabe;15,17;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;02:00;0;18;18;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;38;;Sin datos / Daturik gabe;15,42;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
10/05/2025;01:00;0;15;15;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;41;;Sin datos / Daturik gabe;15,38;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;24:00;0;14;14;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;46;;Sin datos / Daturik gabe;15,33;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;23:00;0;17;17;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;50;21;Bueno / Ona;15,38;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;22:00;0;20;20;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;54;;Sin datos / Daturik gabe;15,25;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;21:00;0;20;20;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;58;;Sin datos / Daturik gabe;15,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;20:00;0;21;20;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;60;;Sin datos / Daturik gabe;15,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;19:00;0;19;19;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;60;;Sin datos / Daturik gabe;14,96;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;18:00;0;7;7;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;56;;Sin datos / Daturik gabe;14,92;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;17:00;0;8;8;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;49;;Sin datos / Daturik gabe;14,83;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;16:00;0;9;9;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;41;;Sin datos / Daturik gabe;14,71;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;15:00;1;8;8;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;38;;Sin datos / Daturik gabe;14,63;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
09/05/2025;14:00;1;18;17;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;32;;Sin datos / Daturik gabe;14,58;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
