Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
15/06/2025;23:00;58;58;Muy bueno / Oso ona;64;10;79;962,1;0;0;15,2;0,85;Muy bueno / Oso ona
15/06/2025;22:00;61;61;Muy bueno / Oso ona;66;5;77;962,1;0;0;15,3;1,02;Muy bueno / Oso ona
15/06/2025;21:00;61;61;Muy bueno / Oso ona;67;9;76;961,4;0;0;15,5;1,1;Muy bueno / Oso ona
15/06/2025;20:00;63;63;Muy bueno / Oso ona;68;7;75;960,8;0;3,4;15,9;1,44;Muy bueno / Oso ona
15/06/2025;19:00;66;66;Muy bueno / Oso ona;70;17;74;960,5;0;33,3;16,5;1,53;Muy bueno / Oso ona
15/06/2025;18:00;67;67;Muy bueno / Oso ona;70;14;72;960,3;0;97,4;17,1;1,45;Muy bueno / Oso ona
15/06/2025;17:00;69;69;Muy bueno / Oso ona;70;20;71;960,2;0;218,2;17,5;1,69;Muy bueno / Oso ona
15/06/2025;16:00;70;70;Muy bueno / Oso ona;70;22;71;960,2;0;210,9;17,6;1,62;Muy bueno / Oso ona
15/06/2025;15:00;70;70;Muy bueno / Oso ona;70;12;72;960,4;0;261;17,5;1,6;Muy bueno / Oso ona
15/06/2025;14:00;71;71;Muy bueno / Oso ona;69;16;72;960,5;0;310,1;17,6;1,58;Muy bueno / Oso ona
15/06/2025;13:00;73;73;Muy bueno / Oso ona;68;15;70;960,5;0;453,9;18;1,51;Muy bueno / Oso ona
15/06/2025;12:00;71;71;Muy bueno / Oso ona;66;8;73;960,8;0;297,4;17,1;1,31;Muy bueno / Oso ona
15/06/2025;11:00;70;70;Muy bueno / Oso ona;64;8;76;960,8;0;280,2;16,5;1,37;Muy bueno / Oso ona
15/06/2025;10:00;71;71;Muy bueno / Oso ona;63;9;80;960,7;0;166,3;15,5;1,27;Muy bueno / Oso ona
15/06/2025;09:00;68;68;Muy bueno / Oso ona;62;12;82;960,6;0;103,1;15,1;1,16;Muy bueno / Oso ona
15/06/2025;08:00;66;66;Muy bueno / Oso ona;61;8;84;960,2;0;75,4;14,8;1,13;Muy bueno / Oso ona
15/06/2025;07:00;61;61;Muy bueno / Oso ona;60;9;85;959,9;0;37,4;14,6;1,14;Muy bueno / Oso ona
15/06/2025;06:00;57;57;Muy bueno / Oso ona;60;8;88;959,7;0;5,4;14,4;0,96;Muy bueno / Oso ona
15/06/2025;05:00;56;56;Muy bueno / Oso ona;60;7;87;959,3;0;0;14,4;1,08;Muy bueno / Oso ona
15/06/2025;04:00;56;56;Muy bueno / Oso ona;60;7;87;958,9;0;0;14,3;1,14;Muy bueno / Oso ona
15/06/2025;03:00;64;64;Muy bueno / Oso ona;61;9;88;958,7;0;0;14,3;1,23;Muy bueno / Oso ona
15/06/2025;02:00;63;63;Muy bueno / Oso ona;61;14;87;958,6;0;0;14,4;0,98;Muy bueno / Oso ona
15/06/2025;01:00;;;Sin datos / Daturik gabe;62;4;87;958,6;0;0;14,5;1,06;Sin datos / Daturik gabe
14/06/2025;24:00;62;62;Muy bueno / Oso ona;62;4;87;958,5;0;0;14,7;1,16;Muy bueno / Oso ona
14/06/2025;23:00;61;61;Muy bueno / Oso ona;63;6;87;958,5;0;0;14,9;1,1;Muy bueno / Oso ona
14/06/2025;22:00;59;59;Muy bueno / Oso ona;64;1;87;958,2;0;0;15;1,17;Muy bueno / Oso ona
14/06/2025;21:00;56;56;Muy bueno / Oso ona;65;7;89;957,9;0;0;15;1,09;Muy bueno / Oso ona
14/06/2025;20:00;61;61;Muy bueno / Oso ona;67;7;85;957,1;0;0,8;15,4;1,14;Muy bueno / Oso ona
14/06/2025;19:00;65;65;Muy bueno / Oso ona;68;4;83;956,8;0;10,5;15,6;1,4;Muy bueno / Oso ona
14/06/2025;18:00;68;68;Muy bueno / Oso ona;68;8;81;956,7;0;33,3;15,9;1,53;Muy bueno / Oso ona
14/06/2025;17:00;68;68;Muy bueno / Oso ona;68;5;79;956,7;0;56,9;16,7;1,56;Muy bueno / Oso ona
14/06/2025;16:00;70;70;Muy bueno / Oso ona;68;9;77;956,5;0;97,9;17,2;1,99;Muy bueno / Oso ona
14/06/2025;15:00;67;67;Muy bueno / Oso ona;68;8;76;956,5;0;197,7;18,5;1,75;Muy bueno / Oso ona
14/06/2025;14:00;68;68;Muy bueno / Oso ona;67;11;71;955,7;0;421,9;20,5;1,86;Muy bueno / Oso ona
14/06/2025;13:00;69;69;Muy bueno / Oso ona;67;14;66;955,4;0;520,9;21,8;1,55;Muy bueno / Oso ona
14/06/2025;12:00;68;68;Muy bueno / Oso ona;66;11;66;955,6;0;462,6;21,4;1,46;Muy bueno / Oso ona
14/06/2025;11:00;69;69;Muy bueno / Oso ona;65;26;64;955,6;0;460;21,7;1,15;Muy bueno / Oso ona
14/06/2025;10:00;67;67;Muy bueno / Oso ona;64;18;68;955,7;0;404,3;20,2;1,28;Muy bueno / Oso ona
14/06/2025;09:00;68;68;Muy bueno / Oso ona;64;32;70;955,9;0;271,1;19,1;1,26;Muy bueno / Oso ona
14/06/2025;08:00;64;64;Muy bueno / Oso ona;64;7;73;956;0;146,1;18,3;0,93;Muy bueno / Oso ona
14/06/2025;07:00;62;62;Muy bueno / Oso ona;64;5;78;956;0;78,3;17,2;1,18;Muy bueno / Oso ona
14/06/2025;06:00;61;61;Muy bueno / Oso ona;66;6;78;955,9;0;19,1;17;1,01;Muy bueno / Oso ona
14/06/2025;05:00;61;61;Muy bueno / Oso ona;67;359;78;955,7;0;0,2;16,9;1,15;Muy bueno / Oso ona
14/06/2025;04:00;61;61;Muy bueno / Oso ona;70;2;78;955,6;0;0;17,1;0,97;Muy bueno / Oso ona
14/06/2025;03:00;65;65;Muy bueno / Oso ona;72;8;77;955,8;0;0;17;1,11;Muy bueno / Oso ona
14/06/2025;02:00;68;68;Muy bueno / Oso ona;73;12;78;956;0;0;17,2;0,96;Muy bueno / Oso ona
14/06/2025;01:00;;;Sin datos / Daturik gabe;76;11;77;955,6;0;0;17,6;0,87;Sin datos / Daturik gabe
13/06/2025;24:00;73;73;Muy bueno / Oso ona;80;10;75;955,5;0;0;17,7;1,32;Muy bueno / Oso ona
13/06/2025;23:00;80;80;Muy bueno / Oso ona;82;11;72;955,4;0;0;18,2;1,55;Muy bueno / Oso ona
13/06/2025;22:00;79;79;Muy bueno / Oso ona;83;5;73;954,9;0;0;18,6;1,26;Muy bueno / Oso ona
13/06/2025;21:00;81;81;Bueno / Ona;85;9;73;954;0;0;19;1,69;Bueno / Ona
13/06/2025;20:00;76;76;Muy bueno / Oso ona;85;14;76;952,3;0;17,2;20,9;1,14;Muy bueno / Oso ona
13/06/2025;19:00;76;76;Muy bueno / Oso ona;86;338;55;951,2;0;45,3;26,5;0,19;Muy bueno / Oso ona
13/06/2025;18:00;95;95;Bueno / Ona;88;231;38;950,5;0;215,5;31,1;1,04;Bueno / Ona
13/06/2025;17:00;91;91;Bueno / Ona;87;261;42;950,5;0;421,1;32,3;0,9;Bueno / Ona
13/06/2025;16:00;91;91;Bueno / Ona;83;239;43;950,6;0;277,4;32,3;0,98;Bueno / Ona
13/06/2025;15:00;87;87;Bueno / Ona;76;161;41;950,6;0;594,3;32,4;1,2;Bueno / Ona
13/06/2025;14:00;87;87;Bueno / Ona;68;172;40;950,5;0;791,6;32,9;0,97;Bueno / Ona
13/06/2025;13:00;86;86;Bueno / Ona;58;167;42;950,4;0;418,7;31,5;1,17;Bueno / Ona
13/06/2025;12:00;86;86;Bueno / Ona;51;174;43;950,6;0;840,5;30,9;1,01;Bueno / Ona
13/06/2025;11:00;93;93;Bueno / Ona;42;137;48;950,8;0;774;30,2;0,29;Bueno / Ona
13/06/2025;10:00;82;82;Bueno / Ona;35;12;54;951;0;679,2;27,9;0,29;Bueno / Ona
13/06/2025;09:00;53;53;Muy bueno / Oso ona;29;307;62;951,1;0;543,7;24,2;0,44;Muy bueno / Oso ona
13/06/2025;08:00;30;30;Muy bueno / Oso ona;25;340;63;951,4;0;379;21,8;0,38;Muy bueno / Oso ona
13/06/2025;07:00;12;12;Muy bueno / Oso ona;26;13;68;951,6;0;220,7;20,3;0,24;Muy bueno / Oso ona
13/06/2025;06:00;13;13;Muy bueno / Oso ona;30;278;80;951,6;0;63,8;16,3;0,29;Muy bueno / Oso ona
13/06/2025;05:00;19;19;Muy bueno / Oso ona;35;348;81;951,6;0;3,7;15,7;0,25;Muy bueno / Oso ona
13/06/2025;04:00;20;20;Muy bueno / Oso ona;36;163;82;951,6;0;0;15,5;0,19;Muy bueno / Oso ona
13/06/2025;03:00;35;35;Muy bueno / Oso ona;40;42;75;951,5;0;0;16,6;0,24;Muy bueno / Oso ona
13/06/2025;02:00;35;35;Muy bueno / Oso ona;43;36;78;951,6;0;0;16,5;0,17;Muy bueno / Oso ona
13/06/2025;01:00;;;Sin datos / Daturik gabe;50;185;75;951,6;0;0;16,5;0,3;Sin datos / Daturik gabe
12/06/2025;24:00;41;41;Muy bueno / Oso ona;;273;72;951,9;0;0;17,2;0,27;Muy bueno / Oso ona
12/06/2025;23:00;48;48;Muy bueno / Oso ona;;198;69;952,2;0;0;17,9;0,61;Muy bueno / Oso ona
12/06/2025;22:00;44;44;Muy bueno / Oso ona;;280;66;952,1;0;0;19,5;0,26;Muy bueno / Oso ona
12/06/2025;21:00;39;39;Muy bueno / Oso ona;;35;65;951,7;0;0;21,2;0,22;Muy bueno / Oso ona
12/06/2025;20:00;48;48;Muy bueno / Oso ona;;181;60;951,3;0;14,4;23;0,45;Muy bueno / Oso ona
12/06/2025;19:00;77;77;Muy bueno / Oso ona;;263;47;950,8;0;56,3;25,3;0,18;Muy bueno / Oso ona
12/06/2025;18:00;93;93;Bueno / Ona;;308;39;950,3;0;186,1;27,3;0,71;Bueno / Ona
12/06/2025;17:00;87;87;Bueno / Ona;;236;43;950,1;0;312,7;27,5;0,99;Bueno / Ona
12/06/2025;16:00;85;85;Bueno / Ona;;239;44;949,9;0;264,1;27,8;1,25;Bueno / Ona
12/06/2025;15:00;82;82;Bueno / Ona;;225;47;949,8;0;444,6;27,6;1,67;Bueno / Ona
12/06/2025;14:00;78;78;Muy bueno / Oso ona;;225;48;949,4;0;800,2;28;1,43;Muy bueno / Oso ona
12/06/2025;13:00;74;74;Muy bueno / Oso ona;;217;52;949,4;0;480;27;1,4;Muy bueno / Oso ona
12/06/2025;12:00;66;66;Muy bueno / Oso ona;;210;56;949,3;0;722,5;25,8;1,57;Muy bueno / Oso ona
12/06/2025;11:00;62;62;Muy bueno / Oso ona;;202;60;949,5;0;676;23,9;1,98;Muy bueno / Oso ona
12/06/2025;10:00;66;66;Muy bueno / Oso ona;;203;61;949,5;0;577,2;22,8;1,71;Muy bueno / Oso ona
12/06/2025;09:00;65;65;Muy bueno / Oso ona;;191;66;949,5;0;510,8;21;1,58;Muy bueno / Oso ona
12/06/2025;08:00;44;44;Muy bueno / Oso ona;;145;72;949,5;0;376,7;20,3;0,72;Muy bueno / Oso ona
12/06/2025;07:00;32;32;Muy bueno / Oso ona;;20;76;949,4;0;224,9;19,8;0,25;Muy bueno / Oso ona
12/06/2025;06:00;24;24;Muy bueno / Oso ona;;37;86;949,1;0;90,2;17,1;0,41;Muy bueno / Oso ona
12/06/2025;05:00;33;33;Muy bueno / Oso ona;;10;88;948,7;0;4,6;15,9;0,39;Muy bueno / Oso ona
12/06/2025;04:00;31;31;Muy bueno / Oso ona;;7;89;948,3;0,1;0;16;0,31;Muy bueno / Oso ona
12/06/2025;03:00;39;39;Muy bueno / Oso ona;;238;90;948,4;0;0;15,8;0,31;Muy bueno / Oso ona
12/06/2025;02:00;43;43;Muy bueno / Oso ona;;250;92;948,6;0;0;16,5;0,38;Muy bueno / Oso ona
12/06/2025;01:00;;;Sin datos / Daturik gabe;;342;88;949;0;0;17,1;0,21;Sin datos / Daturik gabe
11/06/2025;24:00;75;75;Muy bueno / Oso ona;;84;85;949,4;1,2;0;17;1,89;Muy bueno / Oso ona
11/06/2025;23:00;52;52;Muy bueno / Oso ona;;148;88;949,9;1,4;0;17,1;0,74;Muy bueno / Oso ona
11/06/2025;22:00;54;54;Muy bueno / Oso ona;;90;88;949,6;0,4;0;17,3;0,96;Muy bueno / Oso ona
11/06/2025;21:00;63;63;Muy bueno / Oso ona;;105;85;950,2;1,1;0;17,7;0,98;Muy bueno / Oso ona
11/06/2025;20:00;74;74;Muy bueno / Oso ona;;126;82;950,8;4;0,4;18,1;0,83;Muy bueno / Oso ona
11/06/2025;19:00;95;95;Bueno / Ona;;229;51;949,6;0,1;19,8;23;2,17;Bueno / Ona
11/06/2025;18:00;85;85;Bueno / Ona;;220;46;949,1;0;83,5;25,2;0,65;Bueno / Ona
11/06/2025;17:00;87;87;Bueno / Ona;;235;49;948,7;0;248,9;24,8;1,29;Bueno / Ona
11/06/2025;16:00;70;70;Muy bueno / Oso ona;;187;46;948,5;0;202,7;27,4;2,69;Muy bueno / Oso ona
11/06/2025;15:00;68;68;Muy bueno / Oso ona;;150;46;948,4;0;237,3;28,2;2,13;Muy bueno / Oso ona
11/06/2025;14:00;69;69;Muy bueno / Oso ona;;129;44;948,8;0;262,8;28,5;2,12;Muy bueno / Oso ona
11/06/2025;13:00;62;62;Muy bueno / Oso ona;;100;47;949,3;0;235,2;27,7;1,67;Muy bueno / Oso ona
11/06/2025;12:00;68;68;Muy bueno / Oso ona;;72;48;949,9;0;178,1;26,8;2,09;Muy bueno / Oso ona
11/06/2025;11:00;69;69;Muy bueno / Oso ona;;85;44;949,9;0;217,7;28;1,83;Muy bueno / Oso ona
11/06/2025;10:00;52;52;Muy bueno / Oso ona;;214;46;949,2;0;443,8;28,5;0,66;Muy bueno / Oso ona
11/06/2025;09:00;47;47;Muy bueno / Oso ona;;63;52;949,8;0;196,1;25,9;0,71;Muy bueno / Oso ona
11/06/2025;08:00;38;38;Muy bueno / Oso ona;;91;50;950,7;0;217,7;25,6;0,67;Muy bueno / Oso ona
11/06/2025;07:00;33;33;Muy bueno / Oso ona;;55;51;951,1;0;192,2;24,7;0,48;Muy bueno / Oso ona
11/06/2025;06:00;50;50;Muy bueno / Oso ona;;36;50;951,5;0;85,5;23,2;0,49;Muy bueno / Oso ona
11/06/2025;05:00;35;35;Muy bueno / Oso ona;;221;66;951,8;0;10,3;19,5;0,6;Muy bueno / Oso ona
11/06/2025;04:00;31;31;Muy bueno / Oso ona;;16;70;951,3;0;0;19;0,33;Muy bueno / Oso ona
11/06/2025;03:00;36;36;Muy bueno / Oso ona;;296;70;951,5;0;0;19,2;0,12;Muy bueno / Oso ona
11/06/2025;02:00;37;37;Muy bueno / Oso ona;;189;71;951,8;0;0;19,4;0,33;Muy bueno / Oso ona
11/06/2025;01:00;;;Sin datos / Daturik gabe;;263;68;952,7;0;0;20,4;0,07;Sin datos / Daturik gabe
10/06/2025;24:00;45;45;Muy bueno / Oso ona;;202;69;953,8;0;0;20,7;0,66;Muy bueno / Oso ona
10/06/2025;23:00;50;50;Muy bueno / Oso ona;;221;64;954,7;0;0;22,7;0,44;Muy bueno / Oso ona
10/06/2025;22:00;67;67;Muy bueno / Oso ona;;71;60;954,6;0;0;24,4;0,75;Muy bueno / Oso ona
10/06/2025;21:00;59;59;Muy bueno / Oso ona;;31;46;954,9;0;0;26,5;0,44;Muy bueno / Oso ona
10/06/2025;20:00;62;62;Muy bueno / Oso ona;;206;38;954,5;0;1,4;27,7;0,6;Muy bueno / Oso ona
10/06/2025;19:00;76;76;Muy bueno / Oso ona;;312;36;954,3;0;5,3;29,4;0,55;Muy bueno / Oso ona
10/06/2025;18:00;76;76;Muy bueno / Oso ona;;167;43;953,3;0;52,9;30,5;0,85;Muy bueno / Oso ona
10/06/2025;17:00;67;67;Muy bueno / Oso ona;;164;43;953,3;0;124,6;32;2,3;Muy bueno / Oso ona
10/06/2025;16:00;77;77;Muy bueno / Oso ona;;104;31;952,7;0;213,3;36,4;1,76;Muy bueno / Oso ona
10/06/2025;15:00;77;77;Muy bueno / Oso ona;;166;32;952,9;0;666,2;36,2;1,06;Muy bueno / Oso ona
10/06/2025;14:00;75;75;Muy bueno / Oso ona;;166;36;953,5;0;826,8;35,6;0,71;Muy bueno / Oso ona
10/06/2025;13:00;81;81;Bueno / Ona;;193;40;954;0;409;35,4;0,3;Bueno / Ona
10/06/2025;12:00;82;82;Bueno / Ona;;214;44;954,2;0;835,8;34,7;0,05;Bueno / Ona
10/06/2025;11:00;77;77;Muy bueno / Oso ona;;6;47;954,5;0;775,4;32,7;0,19;Muy bueno / Oso ona
10/06/2025;10:00;66;66;Muy bueno / Oso ona;;350;51;954,7;0;677,5;30;0,4;Muy bueno / Oso ona
10/06/2025;09:00;48;48;Muy bueno / Oso ona;;349;56;954,5;0;554,4;27,2;0,29;Muy bueno / Oso ona
10/06/2025;08:00;24;24;Muy bueno / Oso ona;;57;66;954,5;0;374,7;23,6;0,44;Muy bueno / Oso ona
10/06/2025;07:00;12;12;Muy bueno / Oso ona;;55;71;954,7;0;206,9;21,6;0,35;Muy bueno / Oso ona
10/06/2025;06:00;5;5;Muy bueno / Oso ona;;4;75;954,6;0;72,1;19,9;0,17;Muy bueno / Oso ona
10/06/2025;05:00;14;14;Muy bueno / Oso ona;;1;84;954,4;0;3,1;17,5;0,29;Muy bueno / Oso ona
10/06/2025;04:00;21;21;Muy bueno / Oso ona;;315;83;954,4;0;0;17,8;0,14;Muy bueno / Oso ona
10/06/2025;03:00;23;23;Muy bueno / Oso ona;;6;83;954,8;0;0;18,2;0,04;Muy bueno / Oso ona
10/06/2025;02:00;26;26;Muy bueno / Oso ona;;105;81;955,1;0;0;19,1;0,19;Muy bueno / Oso ona
10/06/2025;01:00;;;Sin datos / Daturik gabe;;92;81;955,3;0;0;19,4;0,13;Sin datos / Daturik gabe
09/06/2025;24:00;28;28;Muy bueno / Oso ona;;284;81;955;0;0;19,4;0,12;Muy bueno / Oso ona
09/06/2025;23:00;34;34;Muy bueno / Oso ona;;229;80;954,9;0;0;20,1;0,3;Muy bueno / Oso ona
09/06/2025;22:00;44;44;Muy bueno / Oso ona;;76;75;955;0;0;22,2;0,67;Muy bueno / Oso ona
09/06/2025;21:00;52;52;Muy bueno / Oso ona;;126;71;955,6;0;0;23,5;0,23;Muy bueno / Oso ona
09/06/2025;20:00;73;73;Muy bueno / Oso ona;;23;63;955,1;0;14,8;25,1;0,63;Muy bueno / Oso ona
09/06/2025;19:00;84;84;Bueno / Ona;;16;55;954,6;0;97,6;27,1;0,94;Bueno / Ona
09/06/2025;18:00;96;96;Bueno / Ona;;39;43;954;0;295,5;29,4;0,82;Bueno / Ona
09/06/2025;17:00;101;101;Bueno / Ona;;44;40;954;0;473,3;30,2;0,98;Bueno / Ona
09/06/2025;16:00;112;112;Bueno / Ona;;57;39;954,3;0;230,9;31;0,86;Bueno / Ona
09/06/2025;15:00;115;115;Bueno / Ona;;53;41;954,4;0;662,8;31,3;0,42;Bueno / Ona
09/06/2025;14:00;114;114;Bueno / Ona;;41;44;954,8;0;794,2;30,1;0,55;Bueno / Ona
09/06/2025;13:00;111;111;Bueno / Ona;;93;45;955,1;0;463,8;28,2;0,62;Bueno / Ona
09/06/2025;12:00;98;98;Bueno / Ona;;65;47;955,5;0;863,5;27,2;0,44;Bueno / Ona
09/06/2025;11:00;95;95;Bueno / Ona;32;354;53;956;0;795,2;23,8;0,42;Bueno / Ona
09/06/2025;10:00;60;60;Muy bueno / Oso ona;32;347;62;956,4;0;683,1;21;0,42;Muy bueno / Oso ona
09/06/2025;09:00;51;51;Muy bueno / Oso ona;32;56;70;956,4;0;486,5;18,3;0,38;Muy bueno / Oso ona
09/06/2025;08:00;40;40;Muy bueno / Oso ona;30;16;81;957;0;152;14,8;0,47;Muy bueno / Oso ona
09/06/2025;07:00;29;29;Muy bueno / Oso ona;31;290;85;957;0;59,9;13,8;0,52;Muy bueno / Oso ona
09/06/2025;06:00;24;24;Muy bueno / Oso ona;35;313;86;956,7;0;15,2;13,7;0,4;Muy bueno / Oso ona
09/06/2025;05:00;25;25;Muy bueno / Oso ona;40;327;87;956,5;0;1,2;13,5;0,1;Muy bueno / Oso ona
09/06/2025;04:00;25;25;Muy bueno / Oso ona;45;70;88;956,7;0;0;13,3;0,3;Muy bueno / Oso ona
09/06/2025;03:00;29;29;Muy bueno / Oso ona;51;354;85;957;0;0;13,7;0,29;Muy bueno / Oso ona
09/06/2025;02:00;34;34;Muy bueno / Oso ona;56;314;86;957,4;0;0;13,5;0,12;Muy bueno / Oso ona
09/06/2025;01:00;;;Sin datos / Daturik gabe;62;212;85;957,9;0;0;14,1;0,05;Sin datos / Daturik gabe
08/06/2025;24:00;60;60;Muy bueno / Oso ona;67;6;84;958,4;0;0;14,5;0,73;Muy bueno / Oso ona
08/06/2025;23:00;61;61;Muy bueno / Oso ona;71;8;82;958,5;0;0;15,1;0,83;Muy bueno / Oso ona
08/06/2025;22:00;65;65;Muy bueno / Oso ona;75;9;79;958,4;0;0;15,7;1,07;Muy bueno / Oso ona
08/06/2025;21:00;66;66;Muy bueno / Oso ona;79;11;77;958,2;0;0;16,3;1,05;Muy bueno / Oso ona
08/06/2025;20:00;67;67;Muy bueno / Oso ona;82;8;74;957,6;0;9,5;17;1,17;Muy bueno / Oso ona
08/06/2025;19:00;72;72;Muy bueno / Oso ona;86;9;69;957,2;0;59,5;18,3;1,41;Muy bueno / Oso ona
08/06/2025;18:00;77;77;Muy bueno / Oso ona;88;17;61;956,5;0;301,8;20,6;1,44;Muy bueno / Oso ona
08/06/2025;17:00;83;83;Bueno / Ona;89;16;55;956,3;0;497,2;22,1;1,3;Bueno / Ona
08/06/2025;16:00;89;89;Bueno / Ona;89;23;51;956,3;0;245,4;22,8;1,03;Bueno / Ona
08/06/2025;15:00;93;93;Bueno / Ona;86;23;50;956,5;0;661,3;22,8;1;Bueno / Ona
08/06/2025;14:00;95;95;Bueno / Ona;82;29;49;956,7;0;808,5;22,5;0,9;Bueno / Ona
08/06/2025;13:00;97;97;Bueno / Ona;78;27;50;957,3;0;474,3;21,9;0,9;Bueno / Ona
08/06/2025;12:00;89;89;Bueno / Ona;73;19;53;957,8;0;703,2;20,7;0,87;Bueno / Ona
08/06/2025;11:00;86;86;Bueno / Ona;69;35;57;958,2;0;396,1;18,6;1,01;Bueno / Ona
08/06/2025;10:00;85;85;Bueno / Ona;64;19;59;958,3;0;297,9;18,3;0,76;Bueno / Ona
08/06/2025;09:00;71;71;Muy bueno / Oso ona;61;21;66;958,3;0;270;17,3;0,63;Muy bueno / Oso ona
08/06/2025;08:00;63;63;Muy bueno / Oso ona;59;9;70;958,4;0;144;15,9;0,53;Muy bueno / Oso ona
08/06/2025;07:00;59;59;Muy bueno / Oso ona;59;6;73;958,4;0;53,6;14,9;0,6;Muy bueno / Oso ona
08/06/2025;06:00;57;57;Muy bueno / Oso ona;59;8;75;958,1;0;16,3;14,7;0,64;Muy bueno / Oso ona
08/06/2025;05:00;60;60;Muy bueno / Oso ona;59;8;74;957,7;0;0,1;14,4;0,73;Muy bueno / Oso ona
08/06/2025;04:00;58;58;Muy bueno / Oso ona;60;9;71;957,3;0;0;15;0,49;Muy bueno / Oso ona
08/06/2025;03:00;58;58;Muy bueno / Oso ona;60;27;70;957,1;0;0;14,9;0,39;Muy bueno / Oso ona
08/06/2025;02:00;65;65;Muy bueno / Oso ona;62;20;68;957,2;0;0;14,9;0,61;Muy bueno / Oso ona
08/06/2025;01:00;;;Sin datos / Daturik gabe;62;1;68;957,4;0;0;15,3;0,39;Sin datos / Daturik gabe
07/06/2025;24:00;62;62;Muy bueno / Oso ona;63;42;72;957,4;0;0;14,8;0,56;Muy bueno / Oso ona
07/06/2025;23:00;61;61;Muy bueno / Oso ona;64;49;75;957,2;0;0;14,4;0,81;Muy bueno / Oso ona
07/06/2025;22:00;58;58;Muy bueno / Oso ona;66;9;75;957,2;0;0;14,2;0,83;Muy bueno / Oso ona
07/06/2025;21:00;61;61;Muy bueno / Oso ona;69;8;74;956,6;0;0;14,3;0,95;Muy bueno / Oso ona
07/06/2025;20:00;62;62;Muy bueno / Oso ona;71;12;71;955,7;0;9;15;1,14;Muy bueno / Oso ona
07/06/2025;19:00;64;64;Muy bueno / Oso ona;72;8;68;955,2;0;36,4;15,8;1,34;Muy bueno / Oso ona
07/06/2025;18:00;67;67;Muy bueno / Oso ona;73;6;68;954,3;0;162,8;17,1;1,75;Muy bueno / Oso ona
07/06/2025;17:00;72;72;Muy bueno / Oso ona;75;10;62;953,4;0;519,3;19,7;1,95;Muy bueno / Oso ona
07/06/2025;16:00;77;77;Muy bueno / Oso ona;75;12;57;953,1;0;222,1;21,7;1,37;Muy bueno / Oso ona
07/06/2025;15:00;79;79;Muy bueno / Oso ona;76;17;54;953,2;0;683,1;22,3;1,13;Muy bueno / Oso ona
07/06/2025;14:00;76;76;Muy bueno / Oso ona;75;13;53;953,2;0;854,2;22,8;1,05;Muy bueno / Oso ona
07/06/2025;13:00;74;74;Muy bueno / Oso ona;74;22;53;953,2;0;475,1;22,1;0,98;Muy bueno / Oso ona
07/06/2025;12:00;74;74;Muy bueno / Oso ona;74;30;56;953,7;0;637,7;20,8;0,88;Muy bueno / Oso ona
07/06/2025;11:00;72;72;Muy bueno / Oso ona;74;8;59;954,3;0;587,4;19,9;0,76;Muy bueno / Oso ona
07/06/2025;10:00;76;76;Muy bueno / Oso ona;72;23;61;954,4;0;474,4;18,2;0,92;Muy bueno / Oso ona
07/06/2025;09:00;77;77;Muy bueno / Oso ona;68;13;65;954,5;0;327,8;16,8;0,99;Muy bueno / Oso ona
07/06/2025;08:00;75;75;Muy bueno / Oso ona;64;8;69;954,6;0;180,1;15,7;0,91;Muy bueno / Oso ona
07/06/2025;07:00;72;72;Muy bueno / Oso ona;59;6;76;954,4;0;56,6;14,6;0,88;Muy bueno / Oso ona
07/06/2025;06:00;73;73;Muy bueno / Oso ona;55;8;79;953,8;0;10,8;14;1,05;Muy bueno / Oso ona
07/06/2025;05:00;72;72;Muy bueno / Oso ona;51;10;80;953,4;0;0,2;14;1,01;Muy bueno / Oso ona
07/06/2025;04:00;64;64;Muy bueno / Oso ona;46;7;85;953,3;0;0;14,2;1,25;Muy bueno / Oso ona
07/06/2025;03:00;57;57;Muy bueno / Oso ona;43;9;85;953,4;0;0;15;1,2;Muy bueno / Oso ona
07/06/2025;02:00;41;41;Muy bueno / Oso ona;41;2;85;953,4;0;0;15,9;0,92;Muy bueno / Oso ona
07/06/2025;01:00;;;Sin datos / Daturik gabe;42;6;83;953,6;0;0;16,3;0,95;Sin datos / Daturik gabe
06/06/2025;24:00;40;40;Muy bueno / Oso ona;44;359;80;953,7;0;0;16,8;1,16;Muy bueno / Oso ona
06/06/2025;23:00;38;38;Muy bueno / Oso ona;46;5;78;953,7;0;0;17,4;0,93;Muy bueno / Oso ona
06/06/2025;22:00;39;39;Muy bueno / Oso ona;51;358;76;953,6;0;0;17,6;0,92;Muy bueno / Oso ona
06/06/2025;21:00;40;40;Muy bueno / Oso ona;55;357;75;953,4;0;0;17,7;1,2;Muy bueno / Oso ona
06/06/2025;20:00;42;42;Muy bueno / Oso ona;58;359;74;952,9;0;9,3;18,2;1,31;Muy bueno / Oso ona
06/06/2025;19:00;48;48;Muy bueno / Oso ona;61;8;72;952,3;0;99,6;19,8;1,51;Muy bueno / Oso ona
06/06/2025;18:00;55;55;Muy bueno / Oso ona;64;6;67;951,9;0;342,1;21,7;1,5;Muy bueno / Oso ona
06/06/2025;17:00;59;59;Muy bueno / Oso ona;66;10;62;951,6;0;279,6;23,1;1,53;Muy bueno / Oso ona
