Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
30/10/2025;21:00;4;26;21;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;;11,25;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;196;63;1008,5;0;0,4;19,2;1,19;Muy bueno / Oso ona
30/10/2025;20:00;5;25;19;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;;11,17;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;;;181;57;1008,7;0;0,4;20,7;1,94;Muy bueno / Oso ona
30/10/2025;19:00;2;15;12;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;;11,29;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;;182;55;1008,5;0;0,4;21,4;3,3;Muy bueno / Oso ona
30/10/2025;18:00;2;16;13;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;11,33;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;;;;89;1007,8;0;0,6;;;Muy bueno / Oso ona
30/10/2025;17:00;3;19;14;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;;11,33;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;;;100;1007,5;0;19,6;;;Muy bueno / Oso ona
30/10/2025;16:00;4;19;13;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;11,42;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;;;;100;1007,1;0;53,5;;;Muy bueno / Oso ona
30/10/2025;15:00;5;19;12;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;;11,58;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;;;;100;1007,1;0;251,4;;;Muy bueno / Oso ona
30/10/2025;14:00;4;16;11;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;11,87;Muy bueno / Oso ona;5,78;Muy bueno / Oso ona;;;;100;1007,3;0;389;;;Muy bueno / Oso ona
30/10/2025;13:00;4;16;10;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;;12,18;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;;;;100;1007,8;0;480,5;;;Muy bueno / Oso ona
30/10/2025;12:00;5;21;13;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;;12,18;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;;;;89;1008,7;0;493,8;;;Muy bueno / Oso ona
30/10/2025;11:00;8;39;27;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;;12,05;Muy bueno / Oso ona;5,91;Muy bueno / Oso ona;;;;100;1009,7;0;251,9;;;Muy bueno / Oso ona
30/10/2025;10:00;12;46;28;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;10,95;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;;;;100;1010,4;0;84,7;;;Muy bueno / Oso ona
30/10/2025;09:00;50;115;39;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;;10,27;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;98;1010,9;0;57,2;;;Muy bueno / Oso ona
30/10/2025;08:00;87;174;42;Bueno / Ona;4;4;Muy bueno / Oso ona;;9,55;Muy bueno / Oso ona;4,05;Muy bueno / Oso ona;;;177;98;1010,9;0;18,6;12,3;1,24;Bueno / Ona
30/10/2025;07:00;21;55;23;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;9,09;Muy bueno / Oso ona;3,77;Muy bueno / Oso ona;;;198;99;1010,9;0;2,5;12;1,11;Muy bueno / Oso ona
30/10/2025;06:00;3;15;11;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;;8,64;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;;;265;98;1010,9;0;0,4;13,4;0,55;Muy bueno / Oso ona
30/10/2025;05:00;3;12;8;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;;8,32;Muy bueno / Oso ona;3,59;Muy bueno / Oso ona;;;202;97;1010,7;0;0,4;13,5;0,94;Muy bueno / Oso ona
30/10/2025;04:00;0;5;5;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;8,05;Muy bueno / Oso ona;3,55;Muy bueno / Oso ona;;;207;97;1010,8;0;0,4;14,2;1;Muy bueno / Oso ona
30/10/2025;03:00;0;3;3;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;7,91;Muy bueno / Oso ona;3,41;Muy bueno / Oso ona;;;192;97;1011,2;0;0,4;14,4;0,56;Muy bueno / Oso ona
30/10/2025;02:00;0;2;2;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;;7,73;Muy bueno / Oso ona;3,36;Muy bueno / Oso ona;;;208;96;1011,4;0,1;0,4;14,6;0,88;Muy bueno / Oso ona
30/10/2025;01:00;0;1;1;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;;7,68;Muy bueno / Oso ona;3,32;Muy bueno / Oso ona;;;226;95;1011,4;0,6;0,4;15,1;0,79;Muy bueno / Oso ona
29/10/2025;24:00;1;7;6;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;;7,64;Muy bueno / Oso ona;3,23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;98;1011,1;0,2;0,4;;;Muy bueno / Oso ona
29/10/2025;23:00;0;4;4;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;;7,55;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1010,7;0;0,4;;;Muy bueno / Oso ona
29/10/2025;22:00;1;10;9;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;;7,5;Muy bueno / Oso ona;3,09;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1010;0;0,4;;;Muy bueno / Oso ona
29/10/2025;21:00;3;18;15;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;;7,55;Muy bueno / Oso ona;3,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1009,1;0,4;0,4;;;Muy bueno / Oso ona
29/10/2025;20:00;3;24;19;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;;8;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;354;97;1008,4;0,2;0,4;23,2;5,63;Muy bueno / Oso ona
29/10/2025;19:00;7;33;22;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;;8,5;Muy bueno / Oso ona;3,09;Muy bueno / Oso ona;;Sin datos / Daturik gabe;198;93;1007,5;3,8;0,4;16,3;2,25;Muy bueno / Oso ona
29/10/2025;18:00;10;36;22;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;8,95;Muy bueno / Oso ona;3,23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;98;1006,1;1,4;0,6;;;Muy bueno / Oso ona
29/10/2025;17:00;5;25;18;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;;9,41;Muy bueno / Oso ona;3,36;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1004,7;0;17,3;;;Muy bueno / Oso ona
29/10/2025;16:00;6;21;12;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;;9,91;Muy bueno / Oso ona;3,55;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1003,8;0;46,4;;;Muy bueno / Oso ona
29/10/2025;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;10,41;Muy bueno / Oso ona;3,64;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1002,9;0;239;;;Muy bueno / Oso ona
29/10/2025;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;62;10,74;Muy bueno / Oso ona;3,78;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;;;;Muy bueno / Oso ona
29/10/2025;13:00;3;12;8;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;63;11,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;191;56;1003;0,1;372,1;21;4,48;Muy bueno / Oso ona
29/10/2025;12:00;2;10;6;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;64;12,13;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;89;1003,3;0;530,6;;;Muy bueno / Oso ona
29/10/2025;11:00;4;19;13;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;65;12,5;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1003,9;0;244,1;;;Muy bueno / Oso ona
29/10/2025;10:00;3;16;12;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;67;12,71;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1003,9;0;60,3;;;Muy bueno / Oso ona
29/10/2025;09:00;3;14;10;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;69;13,21;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1004;0;43,1;;;Muy bueno / Oso ona
29/10/2025;08:00;4;17;12;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;71;13,79;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;84;1004;0;16,8;;;Muy bueno / Oso ona
29/10/2025;07:00;3;15;11;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;72;14,33;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;193;64;1003,9;0;0,9;18,3;4,93;Muy bueno / Oso ona
29/10/2025;06:00;1;6;5;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;74;14,75;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;209;62;1004,2;0;0,4;19,1;3,77;Muy bueno / Oso ona
29/10/2025;05:00;0;3;3;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;15,13;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;193;56;1004,4;0;0,4;18,8;4,42;Muy bueno / Oso ona
29/10/2025;04:00;0;2;2;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;15,5;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;177;41;1004,2;0;0,4;20,4;4,95;Muy bueno / Oso ona
29/10/2025;03:00;0;2;2;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;15,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;35;1005;0;0,4;20,8;5,02;Muy bueno / Oso ona
29/10/2025;02:00;0;2;2;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;16,17;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;34;1005,7;0;0,4;20,7;5,45;Muy bueno / Oso ona
29/10/2025;01:00;0;2;2;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;16,46;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;185;37;1006,6;0;0,4;20,5;5,02;Muy bueno / Oso ona
28/10/2025;24:00;0;3;3;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;16,67;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;85;1007,5;0;0,4;;;Muy bueno / Oso ona
28/10/2025;23:00;0;4;4;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;16,79;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1008,6;0;0,4;;;Muy bueno / Oso ona
28/10/2025;22:00;0;7;7;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;17;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1009,4;0;0,4;;;Muy bueno / Oso ona
28/10/2025;21:00;16;54;30;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;;17,21;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1009,9;0;0,4;;;Muy bueno / Oso ona
28/10/2025;20:00;25;77;40;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;;17,08;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;95;1010,7;0;0,4;;;Muy bueno / Oso ona
28/10/2025;19:00;28;84;42;Bueno / Ona;4;4;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;171;88;1011,1;0;0,4;14,3;1,09;Bueno / Ona
28/10/2025;18:00;38;106;49;Bueno / Ona;3;3;Muy bueno / Oso ona;;16,67;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;97;1011,3;0;0,7;;;Bueno / Ona
28/10/2025;17:00;20;71;42;Bueno / Ona;10;10;Muy bueno / Oso ona;;16,42;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;87;1011,6;0;13;;;Bueno / Ona
28/10/2025;16:00;11;44;28;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;;16,04;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;21;61;1012,3;0;39,8;21,6;0,44;Muy bueno / Oso ona
28/10/2025;15:00;7;32;23;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;;15,5;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;19;65;1012,9;0;230,8;19,5;1,96;Muy bueno / Oso ona
28/10/2025;14:00;9;35;23;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;;15,04;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;26;68;1013,4;0;396,6;18,2;2,55;Muy bueno / Oso ona
28/10/2025;13:00;6;27;19;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;;14,33;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;27;67;1014,3;0;466,6;18,3;1,93;Muy bueno / Oso ona
28/10/2025;12:00;11;39;23;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;;13,54;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;89;1015,4;0;506,6;;;Muy bueno / Oso ona
28/10/2025;11:00;20;59;28;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;;13,21;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1016,5;0;302,8;;;Muy bueno / Oso ona
28/10/2025;10:00;20;58;28;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;;12,96;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1017,3;0;75;;;Muy bueno / Oso ona
28/10/2025;09:00;24;65;29;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;;12,58;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1017,9;0;64,9;;;Muy bueno / Oso ona
28/10/2025;08:00;71;144;36;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;;12,38;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1018,1;0;17,3;;;Muy bueno / Oso ona
28/10/2025;07:00;41;89;27;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;;12,33;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;185;97;1018,2;0;2,6;8,5;1,73;Muy bueno / Oso ona
28/10/2025;06:00;6;24;16;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;;12,21;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;99;1018,8;0;0,4;;;Muy bueno / Oso ona
28/10/2025;05:00;3;15;12;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;;12,21;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;184;96;1019,3;0;0,4;9;1,5;Muy bueno / Oso ona
28/10/2025;04:00;0;11;11;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;;12,04;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;182;96;1019,8;0;0,4;9,5;1,33;Muy bueno / Oso ona
28/10/2025;03:00;0;9;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;11,75;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;181;95;1020,2;0;0,4;10,1;1,41;Muy bueno / Oso ona
28/10/2025;02:00;0;9;9;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;;11,58;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;175;93;1020,8;0;0,4;11,1;0,98;Muy bueno / Oso ona
28/10/2025;01:00;0;13;13;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;;11,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;192;91;1021,3;0;0,4;12;1,12;Muy bueno / Oso ona
27/10/2025;24:00;0;17;17;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;;11,29;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;145;92;1021,8;0;0,4;13;0,76;Muy bueno / Oso ona
27/10/2025;23:00;3;28;23;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;11,13;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;175;93;1022,3;0;0,4;12,1;1,24;Muy bueno / Oso ona
27/10/2025;22:00;4;30;23;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;10,83;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;198;94;1022,6;0;0,4;11,9;1,26;Muy bueno / Oso ona
27/10/2025;21:00;10;45;31;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;;10,58;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;201;94;1022,7;0;0,4;12,2;1,01;Muy bueno / Oso ona
27/10/2025;20:00;12;52;33;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;;10,42;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;161;93;1022,6;0;0,4;12,4;0,85;Muy bueno / Oso ona
27/10/2025;19:00;8;32;21;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;;10,17;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;188;91;1022,6;0;0,4;12,9;0,83;Muy bueno / Oso ona
27/10/2025;18:00;14;48;26;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;;10,04;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;97;1022,2;0;1,1;;;Muy bueno / Oso ona
27/10/2025;17:00;9;32;20;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;;9,92;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1022,1;0;17;;;Muy bueno / Oso ona
27/10/2025;16:00;5;22;14;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;9,79;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1022,1;0;70,7;;;Muy bueno / Oso ona
27/10/2025;15:00;6;21;13;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;46;9,71;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1022,2;0;105,3;;;Muy bueno / Oso ona
27/10/2025;14:00;5;19;11;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;42;9,63;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1022,4;0;139,7;;;Muy bueno / Oso ona
27/10/2025;13:00;4;17;11;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;40;9,71;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;343;71;1022,8;0;174,1;16,2;5,83;Muy bueno / Oso ona
27/10/2025;12:00;2;11;8;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;36;9,79;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;91;1023,2;0;237;;;Muy bueno / Oso ona
27/10/2025;11:00;4;17;12;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;31;9,96;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1023,5;0;151,8;;;Muy bueno / Oso ona
27/10/2025;10:00;8;37;25;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;27;10,04;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1023,5;0;114,6;;;Muy bueno / Oso ona
27/10/2025;09:00;26;82;43;Bueno / Ona;12;12;Muy bueno / Oso ona;21;10;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;203;85;1023,2;0;79,1;12,8;1,17;Bueno / Ona
27/10/2025;08:00;21;70;39;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;24;9,67;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;219;86;1022,5;0;29,2;12;1,18;Muy bueno / Oso ona
27/10/2025;07:00;11;41;25;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;26;9,21;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;221;88;1022,2;0;1,8;11,6;0,87;Muy bueno / Oso ona
27/10/2025;06:00;2;17;14;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;28;9,08;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;266;88;1022,2;0;0,4;12,4;0,55;Muy bueno / Oso ona
27/10/2025;05:00;0;9;9;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;30;8,79;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;221;88;1022,1;0;0,4;11,7;0,74;Muy bueno / Oso ona
27/10/2025;04:00;0;7;7;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;31;8,63;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;197;88;1022,1;0;0,4;11,8;0,66;Muy bueno / Oso ona
27/10/2025;03:00;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;33;8,5;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;177;89;1022,3;0;0,4;11,6;0,9;Muy bueno / Oso ona
27/10/2025;02:00;0;9;9;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;35;8,38;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;172;90;1022,6;0;0,4;11,3;1,08;Muy bueno / Oso ona
27/10/2025;01:00;0;6;6;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;36;8,17;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;183;91;1022,9;0;0,4;11,2;1,05;Muy bueno / Oso ona
26/10/2025;24:00;0;10;10;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;38;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;252;92;1023;0;0,4;11,8;0,39;Muy bueno / Oso ona
26/10/2025;23:00;0;9;9;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;42;7,75;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;215;90;1023,1;0;0,4;11,2;1,08;Muy bueno / Oso ona
26/10/2025;22:00;0;8;8;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;48;7,54;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;207;89;1023,2;0;0,4;11,5;0,97;Muy bueno / Oso ona
26/10/2025;21:00;1;8;7;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;53;7,42;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;205;87;1023;0;0,4;11,8;1,02;Muy bueno / Oso ona
26/10/2025;20:00;2;11;8;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;56;7,25;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;216;83;1023,1;0;0,4;12,5;1,54;Muy bueno / Oso ona
26/10/2025;19:00;3;17;12;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;59;7,17;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;249;80;1022,8;0;0,4;12,8;0,73;Muy bueno / Oso ona
26/10/2025;18:00;3;15;11;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;63;7;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;307;82;1022,5;0;1,1;14;0,7;Muy bueno / Oso ona
26/10/2025;17:00;1;9;7;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;67;6,96;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;231;76;1022,3;0;23,3;14,2;1,27;Muy bueno / Oso ona
26/10/2025;16:00;1;8;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;67;6,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;218;72;1022,2;0;67,1;14,6;1,74;Muy bueno / Oso ona
26/10/2025;15:00;1;5;4;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;67;7,13;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;220;78;1022,2;0;129,7;13,4;3,52;Muy bueno / Oso ona
26/10/2025;14:00;2;7;5;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;63;7,29;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;357;66;1022,1;0;120,3;15,1;0,44;Muy bueno / Oso ona
26/10/2025;13:00;2;10;8;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;59;7,25;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;199;76;1022,2;0,1;151,3;13,9;1,25;Muy bueno / Oso ona
26/10/2025;12:00;3;13;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;59;7,29;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;296;68;1022,1;0;117,7;15,6;0,72;Muy bueno / Oso ona
26/10/2025;11:00;3;12;8;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;58;7,25;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;353;71;1021,6;0;109,4;14,6;0,81;Muy bueno / Oso ona
26/10/2025;10:00;2;9;7;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;57;7,25;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;20;71;1021;0;83,2;14,6;2,63;Muy bueno / Oso ona
