Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;Benceno (µg/m3);Etilbenceno (µg/m3);Tolueno (µg/m3);ICA Estación
08/03/2024;04:00;0,17;0,15;0;5;5;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
08/03/2024;03:00;0,15;0,15;0;4;4;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
08/03/2024;02:00;0,16;0,15;0;4;4;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
08/03/2024;01:00;0,16;0,15;0;3;3;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;24:00;0,15;0,15;0;2;2;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;23:00;0,15;0,15;0;5;5;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;22:00;0,14;0,15;0;5;5;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;21:00;0,15;0,15;0;8;8;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;20:00;0,15;0,14;1;13;11;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;19:00;0,15;0,14;1;17;15;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;18:00;0,15;0,13;1;13;11;Muy bueno / Oso ona;14,46;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;17:00;0,15;0,13;1;15;13;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;16:00;0,15;0,13;1;12;10;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;15:00;0,17;0,14;1;11;9;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;14:00;0,1;0,16;2;14;12;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;13:00;0,1;0,19;4;21;15;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;12:00;0,09;0,21;2;13;10;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;11:00;0,12;0,22;2;15;12;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;10:00;0,13;0,24;3;15;11;Muy bueno / Oso ona;14;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
07/03/2024;09:00;0,2;0,26;13;62;42;Bueno / Ona;14,42;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;;;;Bueno / Ona
07/03/2024;08:00;0,3;0,29;25;106;68;Bueno / Ona;15,21;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;;;;Bueno / Ona
07/03/2024;07:00;0,36;0,31;24;101;64;Bueno / Ona;15,92;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;;;Bueno / Ona
07/03/2024;06:00;0,31;0,33;2;50;47;Bueno / Ona;16,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Bueno / Ona
07/03/2024;05:00;0,23;0,34;1;32;31;Muy bueno / Oso ona;16,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
07/03/2024;04:00;0,21;0,37;0;19;19;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
07/03/2024;03:00;0,24;0,39;0;25;25;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
07/03/2024;02:00;0,32;0,4;0;19;19;Muy bueno / Oso ona;17,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
07/03/2024;01:00;0,47;0,4;1;30;29;Muy bueno / Oso ona;17,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
06/03/2024;24:00;0,42;0,37;1;37;36;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Muy bueno / Oso ona
06/03/2024;23:00;0,49;0,35;3;59;55;Bueno / Ona;18,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Bueno / Ona
06/03/2024;22:00;0,44;0,31;11;89;73;Bueno / Ona;17,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;Bueno / Ona
06/03/2024;21:00;0,46;0,28;14;98;77;Bueno / Ona;17,38;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;20:00;0,37;0,24;13;82;62;Bueno / Ona;17,46;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;19:00;0,26;0,21;1;33;32;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;18:00;0,23;0,22;1;26;24;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;17:00;0,2;0,24;0;8;8;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;16:00;0,2;0,28;0;9;8;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;15:00;0,21;0,32;2;12;9;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;14:00;0,16;0,36;1;9;7;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;13:00;0,16;0,4;1;12;10;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;12:00;0,31;0,44;25;87;49;Bueno / Ona;17,42;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;11:00;0,38;0,45;43;122;56;Bueno / Ona;16,46;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;10:00;0,49;0,45;77;171;53;Bueno / Ona;15,75;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;09:00;0,53;0,46;89;181;45;Bueno / Ona;15,75;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;08:00;0,56;0,45;103;207;49;Bueno / Ona;15,29;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;07:00;0,48;0,42;74;154;42;Bueno / Ona;14,54;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;;;;Bueno / Ona
06/03/2024;06:00;0,45;0,4;42;103;38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;05:00;0,45;0,38;4;32;27;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;04:00;0,31;0,36;1;23;22;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;03:00;0,36;0,36;5;44;36;Muy bueno / Oso ona;13,83;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;02:00;0,52;0,34;2;37;34;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
06/03/2024;01:00;0,33;0,31;1;33;32;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;24:00;0,35;0,29;1;32;31;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;23:00;0,3;0,27;1;30;29;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;22:00;0,4;0,24;5;60;53;Bueno / Ona;13,17;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;;;;Bueno / Ona
05/03/2024;21:00;0,29;0,21;1;32;31;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;20:00;0,22;0,19;5;43;36;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;19:00;0,22;0,18;4;36;30;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;18:00;0,24;0,18;7;41;30;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
05/03/2024;17:00;0,16;0,18;2;19;15;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
