Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
10/11/2024;16:00;1;19;16;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;15:00;3;23;18;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;14:00;4;20;14;Muy bueno / Oso ona;11,21;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;13:00;3;22;17;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;12:00;8;32;20;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;11:00;12;40;22;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;10:00;10;32;17;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;09:00;8;29;18;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;08:00;3;19;15;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;07:00;1;16;14;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;06:00;1;11;10;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;05:00;0;8;8;Muy bueno / Oso ona;10,54;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;04:00;0;9;8;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;03:00;0;11;10;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;02:00;1;8;6;Muy bueno / Oso ona;11;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;01:00;1;10;9;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;Muy bueno / Oso ona
09/11/2024;24:00;1;13;11;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;Muy bueno / Oso ona
09/11/2024;23:00;1;20;18;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;Muy bueno / Oso ona
09/11/2024;22:00;2;30;27;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;Muy bueno / Oso ona
09/11/2024;21:00;1;25;22;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/11/2024;20:00;4;39;34;Muy bueno / Oso ona;13,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/11/2024;19:00;1;28;27;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/11/2024;18:00;1;27;26;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;11,13;Bueno / Ona;Bueno / Ona
09/11/2024;17:00;0;16;15;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;11,38;Bueno / Ona;Bueno / Ona
09/11/2024;16:00;1;10;9;Muy bueno / Oso ona;14,46;Muy bueno / Oso ona;11,67;Bueno / Ona;Bueno / Ona
09/11/2024;15:00;1;7;6;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;12,13;Bueno / Ona;Bueno / Ona
09/11/2024;14:00;1;7;5;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;12,42;Bueno / Ona;Bueno / Ona
09/11/2024;13:00;1;8;7;Muy bueno / Oso ona;15,75;Muy bueno / Oso ona;12,67;Bueno / Ona;Bueno / Ona
09/11/2024;12:00;1;9;7;Muy bueno / Oso ona;16;Muy bueno / Oso ona;12,88;Bueno / Ona;Bueno / Ona
09/11/2024;11:00;1;8;7;Muy bueno / Oso ona;16,17;Muy bueno / Oso ona;13;Bueno / Ona;Bueno / Ona
09/11/2024;10:00;1;10;9;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;13,29;Bueno / Ona;Bueno / Ona
09/11/2024;09:00;2;18;16;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;14,46;Bueno / Ona;Bueno / Ona
09/11/2024;08:00;2;26;23;Muy bueno / Oso ona;19;Muy bueno / Oso ona;15,04;Bueno / Ona;Bueno / Ona
09/11/2024;07:00;1;17;15;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;15,42;Bueno / Ona;Bueno / Ona
09/11/2024;06:00;1;16;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,71;Bueno / Ona;Bueno / Ona
09/11/2024;05:00;1;16;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,79;Bueno / Ona;Bueno / Ona
09/11/2024;04:00;1;14;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,79;Bueno / Ona;Bueno / Ona
09/11/2024;03:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,71;Bueno / Ona;Bueno / Ona
09/11/2024;02:00;1;12;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,83;Bueno / Ona;Bueno / Ona
09/11/2024;01:00;1;15;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,92;Bueno / Ona;Bueno / Ona
08/11/2024;24:00;6;36;27;Muy bueno / Oso ona;21,04;Bueno / Ona;16;Bueno / Ona;Bueno / Ona
08/11/2024;23:00;12;55;37;Muy bueno / Oso ona;21;Bueno / Ona;15,88;Bueno / Ona;Bueno / Ona
08/11/2024;22:00;20;65;35;Muy bueno / Oso ona;21,04;Bueno / Ona;15,83;Bueno / Ona;Bueno / Ona
08/11/2024;21:00;6;45;35;Muy bueno / Oso ona;21,17;Bueno / Ona;15,92;Bueno / Ona;Bueno / Ona
08/11/2024;20:00;11;58;42;Bueno / Ona;21,46;Bueno / Ona;16,08;Bueno / Ona;Bueno / Ona
08/11/2024;19:00;7;51;41;Bueno / Ona;21,42;Bueno / Ona;16,04;Bueno / Ona;Bueno / Ona
08/11/2024;18:00;3;39;34;Muy bueno / Oso ona;21,21;Bueno / Ona;15,88;Bueno / Ona;Bueno / Ona
08/11/2024;17:00;1;16;15;Muy bueno / Oso ona;21,08;Bueno / Ona;15,79;Bueno / Ona;Bueno / Ona
08/11/2024;16:00;3;29;25;Muy bueno / Oso ona;21,08;Bueno / Ona;15,75;Bueno / Ona;Bueno / Ona
08/11/2024;15:00;2;17;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,5;Bueno / Ona;Bueno / Ona
08/11/2024;14:00;1;13;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,38;Bueno / Ona;Bueno / Ona
08/11/2024;13:00;1;11;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,29;Bueno / Ona;Bueno / Ona
08/11/2024;12:00;1;12;10;Muy bueno / Oso ona;21,21;Bueno / Ona;15,5;Bueno / Ona;Bueno / Ona
08/11/2024;11:00;4;24;18;Muy bueno / Oso ona;21,58;Bueno / Ona;15,71;Bueno / Ona;Bueno / Ona
08/11/2024;10:00;64;146;48;Bueno / Ona;22,17;Bueno / Ona;16;Bueno / Ona;Bueno / Ona
08/11/2024;09:00;57;123;36;Muy bueno / Oso ona;22,08;Bueno / Ona;15,63;Bueno / Ona;Bueno / Ona
08/11/2024;08:00;27;72;31;Muy bueno / Oso ona;22,38;Bueno / Ona;15,79;Bueno / Ona;Bueno / Ona
08/11/2024;07:00;17;53;28;Muy bueno / Oso ona;22,04;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
08/11/2024;06:00;9;36;23;Muy bueno / Oso ona;21,88;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
08/11/2024;05:00;2;21;17;Muy bueno / Oso ona;21,79;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
08/11/2024;04:00;1;14;13;Muy bueno / Oso ona;21,88;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
08/11/2024;03:00;4;29;23;Muy bueno / Oso ona;22;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
08/11/2024;02:00;4;31;24;Muy bueno / Oso ona;22,08;Bueno / Ona;15,5;Bueno / Ona;Bueno / Ona
08/11/2024;01:00;5;36;29;Muy bueno / Oso ona;22,04;Bueno / Ona;15,29;Bueno / Ona;Bueno / Ona
07/11/2024;24:00;8;43;31;Muy bueno / Oso ona;21,83;Bueno / Ona;14,96;Bueno / Ona;Bueno / Ona
07/11/2024;23:00;19;66;37;Muy bueno / Oso ona;21,58;Bueno / Ona;14,54;Bueno / Ona;Bueno / Ona
07/11/2024;22:00;22;77;43;Bueno / Ona;21,17;Bueno / Ona;14;Bueno / Ona;Bueno / Ona
07/11/2024;21:00;26;91;51;Bueno / Ona;21;Bueno / Ona;13,67;Bueno / Ona;Bueno / Ona
07/11/2024;20:00;19;69;40;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,38;Bueno / Ona;Bueno / Ona
07/11/2024;19:00;1;23;22;Muy bueno / Oso ona;21,17;Bueno / Ona;13,13;Bueno / Ona;Bueno / Ona
07/11/2024;18:00;1;20;19;Muy bueno / Oso ona;21,79;Bueno / Ona;13,08;Bueno / Ona;Bueno / Ona
07/11/2024;17:00;0;11;11;Muy bueno / Oso ona;22,29;Bueno / Ona;13;Bueno / Ona;Bueno / Ona
07/11/2024;16:00;0;5;5;Muy bueno / Oso ona;22,33;Bueno / Ona;12,67;Bueno / Ona;Bueno / Ona
07/11/2024;15:00;0;4;4;Muy bueno / Oso ona;22,38;Bueno / Ona;12,33;Bueno / Ona;Bueno / Ona
07/11/2024;14:00;1;15;13;Muy bueno / Oso ona;22,5;Bueno / Ona;11,92;Bueno / Ona;Bueno / Ona
07/11/2024;13:00;5;29;21;Muy bueno / Oso ona;22,5;Bueno / Ona;11,5;Bueno / Ona;Bueno / Ona
07/11/2024;12:00;6;37;27;Muy bueno / Oso ona;23,17;Bueno / Ona;11,33;Bueno / Ona;Bueno / Ona
07/11/2024;11:00;31;87;40;Muy bueno / Oso ona;23,83;Bueno / Ona;11;Bueno / Ona;Bueno / Ona
07/11/2024;10:00;81;163;39;Muy bueno / Oso ona;23,22;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
07/11/2024;09:00;104;193;34;Muy bueno / Oso ona;22,36;Bueno / Ona;9,95;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;08:00;46;97;26;Muy bueno / Oso ona;21,67;Bueno / Ona;9,19;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;07:00;28;68;24;Muy bueno / Oso ona;21,9;Bueno / Ona;9,29;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;06:00;18;49;22;Muy bueno / Oso ona;22,19;Bueno / Ona;9,43;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;05:00;11;36;20;Muy bueno / Oso ona;22,43;Bueno / Ona;9,57;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;04:00;4;23;16;Muy bueno / Oso ona;22,48;Bueno / Ona;9,52;Muy bueno / Oso ona;Bueno / Ona
07/11/2024;03:00;5;27;19;Muy bueno / Oso ona;23,38;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
07/11/2024;02:00;4;20;15;Muy bueno / Oso ona;23,19;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
07/11/2024;01:00;1;14;12;Muy bueno / Oso ona;23,1;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;24:00;1;12;10;Muy bueno / Oso ona;23,14;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;23:00;1;9;8;Muy bueno / Oso ona;23,14;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;22:00;9;44;31;Muy bueno / Oso ona;23,24;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;21:00;30;89;44;Bueno / Ona;23,1;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;20:00;34;101;49;Bueno / Ona;22,86;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
06/11/2024;19:00;49;129;55;Bueno / Ona;22,62;Bueno / Ona;11,05;Bueno / Ona;Bueno / Ona
06/11/2024;18:00;15;78;55;Bueno / Ona;22,33;Bueno / Ona;11,19;Bueno / Ona;Bueno / Ona
06/11/2024;17:00;1;32;31;Muy bueno / Oso ona;22,19;Bueno / Ona;11,43;Bueno / Ona;Bueno / Ona
06/11/2024;16:00;1;27;25;Muy bueno / Oso ona;22,43;Bueno / Ona;11,9;Bueno / Ona;Bueno / Ona
06/11/2024;15:00;1;20;18;Muy bueno / Oso ona;22,38;Bueno / Ona;12,29;Bueno / Ona;Bueno / Ona
06/11/2024;14:00;4;28;22;Muy bueno / Oso ona;22,43;Bueno / Ona;12,81;Bueno / Ona;Bueno / Ona
06/11/2024;13:00;37;116;60;Bueno / Ona;22,38;Bueno / Ona;13,29;Bueno / Ona;Bueno / Ona
06/11/2024;12:00;58;135;46;Bueno / Ona;21,05;Bueno / Ona;13,1;Bueno / Ona;Bueno / Ona
06/11/2024;11:00;54;111;29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,48;Bueno / Ona;Bueno / Ona
06/11/2024;10:00;43;88;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,59;Bueno / Ona;Bueno / Ona
06/11/2024;09:00;38;77;19;Muy bueno / Oso ona;21,13;Bueno / Ona;13,74;Bueno / Ona;Bueno / Ona
06/11/2024;08:00;33;69;19;Muy bueno / Oso ona;21,88;Bueno / Ona;14,17;Bueno / Ona;Bueno / Ona
06/11/2024;07:00;23;52;18;Muy bueno / Oso ona;22,38;Bueno / Ona;14,38;Bueno / Ona;Bueno / Ona
06/11/2024;06:00;10;33;18;Muy bueno / Oso ona;22,42;Bueno / Ona;14,21;Bueno / Ona;Bueno / Ona
06/11/2024;05:00;2;15;13;Muy bueno / Oso ona;22,46;Bueno / Ona;14,08;Bueno / Ona;Bueno / Ona
06/11/2024;04:00;5;25;17;Muy bueno / Oso ona;22,46;Bueno / Ona;14,08;Bueno / Ona;Bueno / Ona
06/11/2024;03:00;1;11;10;Muy bueno / Oso ona;21,75;Bueno / Ona;13,46;Bueno / Ona;Bueno / Ona
06/11/2024;02:00;0;6;6;Muy bueno / Oso ona;21,92;Bueno / Ona;13,54;Bueno / Ona;Bueno / Ona
06/11/2024;01:00;0;10;9;Muy bueno / Oso ona;22,17;Bueno / Ona;13,67;Bueno / Ona;Bueno / Ona
05/11/2024;24:00;0;7;7;Muy bueno / Oso ona;22,38;Bueno / Ona;13,79;Bueno / Ona;Bueno / Ona
05/11/2024;23:00;1;10;9;Muy bueno / Oso ona;22,54;Bueno / Ona;13,83;Bueno / Ona;Bueno / Ona
05/11/2024;22:00;4;34;28;Muy bueno / Oso ona;22,71;Bueno / Ona;13,92;Bueno / Ona;Bueno / Ona
05/11/2024;21:00;6;46;37;Muy bueno / Oso ona;22,83;Bueno / Ona;13,96;Bueno / Ona;Bueno / Ona
05/11/2024;20:00;2;25;22;Muy bueno / Oso ona;22,92;Bueno / Ona;13,96;Bueno / Ona;Bueno / Ona
05/11/2024;19:00;11;62;46;Bueno / Ona;23,13;Bueno / Ona;14,04;Bueno / Ona;Bueno / Ona
05/11/2024;18:00;5;51;42;Bueno / Ona;23,04;Bueno / Ona;13,96;Bueno / Ona;Bueno / Ona
05/11/2024;17:00;0;16;16;Muy bueno / Oso ona;22,58;Bueno / Ona;13,71;Bueno / Ona;Bueno / Ona
05/11/2024;16:00;0;9;9;Muy bueno / Oso ona;22,46;Bueno / Ona;13,58;Bueno / Ona;Bueno / Ona
05/11/2024;15:00;0;6;6;Muy bueno / Oso ona;22,46;Bueno / Ona;13,5;Bueno / Ona;Bueno / Ona
05/11/2024;14:00;0;5;5;Muy bueno / Oso ona;22,42;Bueno / Ona;13,46;Bueno / Ona;Bueno / Ona
05/11/2024;13:00;1;6;5;Muy bueno / Oso ona;22,38;Bueno / Ona;13,38;Bueno / Ona;Bueno / Ona
05/11/2024;12:00;4;18;11;Muy bueno / Oso ona;22,33;Bueno / Ona;13,38;Bueno / Ona;Bueno / Ona
05/11/2024;11:00;10;32;17;Muy bueno / Oso ona;21,71;Bueno / Ona;13,04;Bueno / Ona;Bueno / Ona
05/11/2024;10:00;26;65;26;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,58;Bueno / Ona;Bueno / Ona
05/11/2024;09:00;44;96;29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,21;Bueno / Ona;Bueno / Ona
05/11/2024;08:00;48;104;31;Muy bueno / Oso ona;18,79;Muy bueno / Oso ona;11,5;Bueno / Ona;Bueno / Ona
05/11/2024;07:00;13;44;25;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;11;Bueno / Ona;Bueno / Ona
05/11/2024;06:00;6;30;20;Muy bueno / Oso ona;17,88;Muy bueno / Oso ona;11;Bueno / Ona;Bueno / Ona
05/11/2024;05:00;2;19;16;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;11,13;Bueno / Ona;Bueno / Ona
05/11/2024;04:00;0;12;11;Muy bueno / Oso ona;18,67;Muy bueno / Oso ona;11,33;Bueno / Ona;Bueno / Ona
05/11/2024;03:00;2;23;19;Muy bueno / Oso ona;19;Muy bueno / Oso ona;11,5;Bueno / Ona;Bueno / Ona
05/11/2024;02:00;1;25;23;Muy bueno / Oso ona;19,25;Muy bueno / Oso ona;11,54;Bueno / Ona;Bueno / Ona
05/11/2024;01:00;1;25;23;Muy bueno / Oso ona;19,46;Muy bueno / Oso ona;11,58;Bueno / Ona;Bueno / Ona
04/11/2024;24:00;1;26;24;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;11,54;Bueno / Ona;Bueno / Ona
04/11/2024;23:00;1;31;30;Muy bueno / Oso ona;19,71;Muy bueno / Oso ona;11,54;Bueno / Ona;Bueno / Ona
04/11/2024;22:00;2;37;35;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;11,46;Bueno / Ona;Bueno / Ona
04/11/2024;21:00;4;49;43;Bueno / Ona;19,42;Muy bueno / Oso ona;11,29;Bueno / Ona;Bueno / Ona
04/11/2024;20:00;7;67;56;Bueno / Ona;19,21;Muy bueno / Oso ona;11,04;Bueno / Ona;Bueno / Ona
04/11/2024;19:00;3;30;25;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;18:00;1;18;17;Muy bueno / Oso ona;18,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;17:00;1;17;16;Muy bueno / Oso ona;19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;16:00;0;5;5;Muy bueno / Oso ona;18,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;15:00;0;4;4;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;14:00;0;3;3;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;13:00;0;3;3;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;12:00;0;3;3;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;11:00;0;3;3;Muy bueno / Oso ona;18,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;10:00;0;4;4;Muy bueno / Oso ona;18,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;09:00;0;7;7;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;08:00;0;9;9;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;07:00;0;12;12;Muy bueno / Oso ona;18,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;06:00;0;5;5;Muy bueno / Oso ona;18,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;05:00;0;3;3;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;04:00;0;0;0;Muy bueno / Oso ona;17,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/11/2024;03:00;0;2;2;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2024;02:00;0;0;0;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2024;01:00;0;0;0;Muy bueno / Oso ona;15,71;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2024;24:00;0;0;0;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;23:00;0;1;1;Muy bueno / Oso ona;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;22:00;1;7;6;Muy bueno / Oso ona;16,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;21:00;0;6;5;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;20:00;0;11;11;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;19:00;1;13;12;Muy bueno / Oso ona;16,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;18:00;0;3;3;Muy bueno / Oso ona;17,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;17:00;0;2;2;Muy bueno / Oso ona;17,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2024;16:00;0;1;1;Muy bueno / Oso ona;17,46;Muy bueno / Oso ona;11,08;Bueno / Ona;Bueno / Ona
03/11/2024;15:00;0;1;1;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;11,33;Bueno / Ona;Bueno / Ona
03/11/2024;14:00;0;1;1;Muy bueno / Oso ona;18,42;Muy bueno / Oso ona;11,5;Bueno / Ona;Bueno / Ona
03/11/2024;13:00;0;0;0;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;11,71;Bueno / Ona;Bueno / Ona
03/11/2024;12:00;0;0;0;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;11,92;Bueno / Ona;Bueno / Ona
03/11/2024;11:00;0;1;1;Muy bueno / Oso ona;19,54;Muy bueno / Oso ona;12,21;Bueno / Ona;Bueno / Ona
03/11/2024;10:00;0;1;1;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;12,54;Bueno / Ona;Bueno / Ona
03/11/2024;09:00;0;3;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,79;Bueno / Ona;Bueno / Ona
03/11/2024;08:00;1;10;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,96;Bueno / Ona;Bueno / Ona
03/11/2024;07:00;0;12;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,04;Bueno / Ona;Bueno / Ona
03/11/2024;06:00;0;3;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13;Bueno / Ona;Bueno / Ona
03/11/2024;05:00;0;0;0;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,96;Bueno / Ona;Bueno / Ona
03/11/2024;04:00;0;2;2;Muy bueno / Oso ona;21,13;Bueno / Ona;13,04;Bueno / Ona;Bueno / Ona
03/11/2024;03:00;0;2;2;Muy bueno / Oso ona;21,46;Bueno / Ona;13,17;Bueno / Ona;Bueno / Ona
03/11/2024;02:00;5;29;22;Muy bueno / Oso ona;21,63;Bueno / Ona;13,17;Bueno / Ona;Bueno / Ona
03/11/2024;01:00;9;43;29;Muy bueno / Oso ona;21,38;Bueno / Ona;12,92;Bueno / Ona;Bueno / Ona
02/11/2024;24:00;1;24;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,42;Bueno / Ona;Bueno / Ona
02/11/2024;23:00;1;18;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,38;Bueno / Ona;Bueno / Ona
02/11/2024;22:00;3;32;27;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,42;Bueno / Ona;Bueno / Ona
02/11/2024;21:00;8;44;31;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,5;Bueno / Ona;Bueno / Ona
02/11/2024;20:00;8;47;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,67;Bueno / Ona;Bueno / Ona
02/11/2024;19:00;9;56;42;Bueno / Ona;;Sin datos / Daturik gabe;12,67;Bueno / Ona;Bueno / Ona
02/11/2024;18:00;0;13;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,58;Bueno / Ona;Bueno / Ona
02/11/2024;17:00;0;15;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,5;Bueno / Ona;Bueno / Ona
02/11/2024;16:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,5;Bueno / Ona;Bueno / Ona
02/11/2024;15:00;2;16;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,46;Bueno / Ona;Bueno / Ona
02/11/2024;14:00;3;22;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,46;Bueno / Ona;Bueno / Ona
02/11/2024;13:00;8;35;22;Muy bueno / Oso ona;21,04;Bueno / Ona;12,46;Bueno / Ona;Bueno / Ona
02/11/2024;12:00;15;45;22;Muy bueno / Oso ona;21,21;Bueno / Ona;12,38;Bueno / Ona;Bueno / Ona
02/11/2024;11:00;19;51;22;Muy bueno / Oso ona;21,21;Bueno / Ona;12,25;Bueno / Ona;Bueno / Ona
02/11/2024;10:00;17;46;20;Muy bueno / Oso ona;21,25;Bueno / Ona;12,13;Bueno / Ona;Bueno / Ona
02/11/2024;09:00;19;47;19;Muy bueno / Oso ona;21,38;Bueno / Ona;12,13;Bueno / Ona;Bueno / Ona
02/11/2024;08:00;15;38;16;Muy bueno / Oso ona;21,5;Bueno / Ona;12,21;Bueno / Ona;Bueno / Ona
02/11/2024;07:00;1;6;5;Muy bueno / Oso ona;21,38;Bueno / Ona;12,13;Bueno / Ona;Bueno / Ona
02/11/2024;06:00;1;8;7;Muy bueno / Oso ona;21,38;Bueno / Ona;12,17;Bueno / Ona;Bueno / Ona
