Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
06/10/2024;07:00;19;19;Muy bueno / Oso ona;20;191;74;944,7;0;7,7;18,5;0,91;Muy bueno / Oso ona
06/10/2024;06:00;17;17;Muy bueno / Oso ona;22;183;75;944,8;0;0;18,2;2,28;Muy bueno / Oso ona
06/10/2024;05:00;18;18;Muy bueno / Oso ona;25;196;78;944,3;0;0;17,7;3,17;Muy bueno / Oso ona
06/10/2024;04:00;18;18;Muy bueno / Oso ona;28;184;82;944,7;0;0;17,3;1,55;Muy bueno / Oso ona
06/10/2024;03:00;21;21;Muy bueno / Oso ona;32;187;84;945,4;0,3;0;17,3;1,06;Muy bueno / Oso ona
06/10/2024;02:00;21;21;Muy bueno / Oso ona;35;194;83;945,8;0,7;0;17,7;1,6;Muy bueno / Oso ona
06/10/2024;01:00;;;Sin datos / Daturik gabe;37;199;75;945,8;0;0;19,1;0,9;Sin datos / Daturik gabe
05/10/2024;24:00;28;28;Muy bueno / Oso ona;38;225;68;945,7;0;0;20,2;1,63;Muy bueno / Oso ona
05/10/2024;23:00;31;31;Muy bueno / Oso ona;40;216;64;945,7;0;0;20,9;2,49;Muy bueno / Oso ona
05/10/2024;22:00;35;35;Muy bueno / Oso ona;43;205;65;945,6;0;0;20,9;3,28;Muy bueno / Oso ona
05/10/2024;21:00;43;43;Muy bueno / Oso ona;47;207;67;945,5;0;0;20,7;2,43;Muy bueno / Oso ona
05/10/2024;20:00;45;45;Muy bueno / Oso ona;49;206;67;945,4;0;0;20,6;2,05;Muy bueno / Oso ona
05/10/2024;19:00;42;42;Muy bueno / Oso ona;51;226;65;945,5;0;0;21;0,42;Muy bueno / Oso ona
05/10/2024;18:00;37;37;Muy bueno / Oso ona;49;137;67;945,6;0;1,4;20,9;0,53;Muy bueno / Oso ona
05/10/2024;17:00;41;41;Muy bueno / Oso ona;47;201;69;945,7;0;13,3;20,6;1,28;Muy bueno / Oso ona
05/10/2024;16:00;48;48;Muy bueno / Oso ona;44;212;65;945,9;0;73,5;21,2;2,53;Muy bueno / Oso ona
05/10/2024;15:00;54;54;Muy bueno / Oso ona;39;197;62;945,9;0;145,6;21,5;3,01;Muy bueno / Oso ona
05/10/2024;14:00;62;62;Muy bueno / Oso ona;33;205;57;946;0;326,6;22,4;2,14;Muy bueno / Oso ona
05/10/2024;13:00;63;63;Muy bueno / Oso ona;26;206;57;946,8;0;287,2;21,8;2,07;Muy bueno / Oso ona
05/10/2024;12:00;58;58;Muy bueno / Oso ona;19;214;58;947,3;0;327,7;20,9;1,78;Muy bueno / Oso ona
05/10/2024;11:00;31;31;Muy bueno / Oso ona;12;357;55;947,9;0;336,2;20,5;0,25;Muy bueno / Oso ona
05/10/2024;10:00;20;20;Muy bueno / Oso ona;10;21;62;948,3;0;354,1;16,8;0,36;Muy bueno / Oso ona
05/10/2024;09:00;13;13;Muy bueno / Oso ona;10;6;71;948,5;0;297,7;14,3;0,19;Muy bueno / Oso ona
05/10/2024;08:00;9;9;Muy bueno / Oso ona;9;52;79;948,9;0;100,7;11,1;0,37;Muy bueno / Oso ona
05/10/2024;07:00;6;6;Muy bueno / Oso ona;11;81;85;948,9;0;34,9;9,1;0,55;Muy bueno / Oso ona
05/10/2024;06:00;6;6;Muy bueno / Oso ona;14;347;88;949;0;0;8,4;0,19;Muy bueno / Oso ona
05/10/2024;05:00;6;6;Muy bueno / Oso ona;17;207;87;949,1;0;0;8,7;0,12;Muy bueno / Oso ona
05/10/2024;04:00;7;7;Muy bueno / Oso ona;19;329;87;949,3;0;0;9;0,31;Muy bueno / Oso ona
05/10/2024;03:00;14;14;Muy bueno / Oso ona;23;350;87;949,8;0;0;9,1;0,24;Muy bueno / Oso ona
05/10/2024;02:00;17;17;Muy bueno / Oso ona;28;338;85;950,3;0;0;9,4;0,23;Muy bueno / Oso ona
05/10/2024;01:00;;;Sin datos / Daturik gabe;35;343;84;950,6;0;0;9,4;0,2;Sin datos / Daturik gabe
04/10/2024;24:00;22;22;Muy bueno / Oso ona;40;1;83;950,6;0;0;9,9;0,22;Muy bueno / Oso ona
04/10/2024;23:00;27;27;Muy bueno / Oso ona;47;12;81;950,9;0;0;10,1;0,27;Muy bueno / Oso ona
04/10/2024;22:00;25;25;Muy bueno / Oso ona;54;339;83;951,1;0;0;10,1;0,21;Muy bueno / Oso ona
04/10/2024;21:00;24;24;Muy bueno / Oso ona;61;307;82;951,2;0;0;10,8;0,15;Muy bueno / Oso ona
04/10/2024;20:00;31;31;Muy bueno / Oso ona;68;209;79;951,2;0;0;11,8;0,33;Muy bueno / Oso ona
04/10/2024;19:00;52;52;Muy bueno / Oso ona;72;26;66;951,4;0;0;14,7;0,43;Muy bueno / Oso ona
04/10/2024;18:00;64;64;Muy bueno / Oso ona;71;35;60;951,3;0;11,4;16,4;0,76;Muy bueno / Oso ona
04/10/2024;17:00;73;73;Muy bueno / Oso ona;65;36;58;950,9;0;72,7;17,5;1,04;Muy bueno / Oso ona
04/10/2024;16:00;83;83;Bueno / Ona;58;345;47;950,9;0;280,5;19,6;0,39;Bueno / Ona
04/10/2024;15:00;83;83;Bueno / Ona;48;354;49;950,8;0;478,5;20,2;0,43;Bueno / Ona
04/10/2024;14:00;79;79;Muy bueno / Oso ona;39;309;51;951;0;574,1;19,2;0,5;Muy bueno / Oso ona
04/10/2024;13:00;78;78;Muy bueno / Oso ona;30;19;53;951,3;0;604,4;18,6;0,5;Muy bueno / Oso ona
04/10/2024;12:00;64;64;Muy bueno / Oso ona;22;59;61;951,9;0;553,4;16,3;0,66;Muy bueno / Oso ona
04/10/2024;11:00;41;41;Muy bueno / Oso ona;16;40;70;952,5;0;503,8;15;0,23;Muy bueno / Oso ona
04/10/2024;10:00;21;21;Muy bueno / Oso ona;14;311;86;953,2;0;226,8;10,3;0,44;Muy bueno / Oso ona
04/10/2024;09:00;15;15;Muy bueno / Oso ona;14;311;89;953;0;128,3;9,1;0,42;Muy bueno / Oso ona
04/10/2024;08:00;6;6;Muy bueno / Oso ona;14;207;94;952,8;0;43,9;7,9;0,58;Muy bueno / Oso ona
04/10/2024;07:00;5;5;Muy bueno / Oso ona;16;282;93;952,5;0;6,4;8;0,07;Muy bueno / Oso ona
04/10/2024;06:00;10;10;Muy bueno / Oso ona;18;98;94;952,2;0;0;7,3;0,4;Muy bueno / Oso ona
04/10/2024;05:00;12;12;Muy bueno / Oso ona;20;34;88;951,8;0;0;8,5;0,26;Muy bueno / Oso ona
04/10/2024;04:00;18;18;Muy bueno / Oso ona;25;3;87;952;0;0;9;0,26;Muy bueno / Oso ona
04/10/2024;03:00;23;23;Muy bueno / Oso ona;31;4;88;952,1;0;0;9;0,27;Muy bueno / Oso ona
04/10/2024;02:00;24;24;Muy bueno / Oso ona;36;303;89;952,3;0;0;9,3;0,1;Muy bueno / Oso ona
04/10/2024;01:00;;;Sin datos / Daturik gabe;43;206;89;952,6;0;0;9,4;0,41;Sin datos / Daturik gabe
03/10/2024;24:00;19;19;Muy bueno / Oso ona;47;249;88;952,9;0;0;9,5;0,32;Muy bueno / Oso ona
03/10/2024;23:00;19;19;Muy bueno / Oso ona;54;322;87;952,9;0;0;10,2;0,32;Muy bueno / Oso ona
03/10/2024;22:00;23;23;Muy bueno / Oso ona;61;249;85;952,9;0;0;10,9;0,03;Muy bueno / Oso ona
03/10/2024;21:00;52;52;Muy bueno / Oso ona;69;356;82;952,8;0;0;12,4;0,35;Muy bueno / Oso ona
03/10/2024;20:00;54;54;Muy bueno / Oso ona;72;72;80;952,5;0;0;12,6;0,37;Muy bueno / Oso ona
03/10/2024;19:00;61;61;Muy bueno / Oso ona;76;12;78;952,1;0;0;13;0,87;Muy bueno / Oso ona
