Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
09/06/2025;17:00;2;14;12;Muy bueno / Oso ona;30,09;Bueno / Ona;19,62;Bueno / Ona;4;Muy bueno / Oso ona;297;61;1009,4;418,5;24;2,76;Bueno / Ona
09/06/2025;16:00;2;11;9;Muy bueno / Oso ona;29,45;Bueno / Ona;19,24;Bueno / Ona;4;Muy bueno / Oso ona;301;61;1010,2;653,3;24;2,58;Bueno / Ona
09/06/2025;15:00;1;9;7;Muy bueno / Oso ona;28,86;Bueno / Ona;18,95;Bueno / Ona;3;Muy bueno / Oso ona;292;62;1010,7;777,6;23,8;2,93;Bueno / Ona
09/06/2025;14:00;1;11;10;Muy bueno / Oso ona;28,18;Bueno / Ona;18,67;Bueno / Ona;3;Muy bueno / Oso ona;293;62;1011,2;957,2;23,8;3,17;Bueno / Ona
09/06/2025;13:00;1;14;13;Muy bueno / Oso ona;27,77;Bueno / Ona;18,52;Bueno / Ona;4;Muy bueno / Oso ona;291;55;1011,8;952,4;25,1;1,43;Bueno / Ona
09/06/2025;12:00;1;17;15;Muy bueno / Oso ona;27,45;Bueno / Ona;18,24;Bueno / Ona;6;Muy bueno / Oso ona;8;52;1012,5;1010;25,6;0,36;Bueno / Ona
09/06/2025;11:00;3;21;17;Muy bueno / Oso ona;27,09;Bueno / Ona;17,95;Bueno / Ona;6;Muy bueno / Oso ona;14;57;1013;923,9;23,6;0,13;Bueno / Ona
09/06/2025;10:00;6;33;24;Muy bueno / Oso ona;26,86;Bueno / Ona;17,86;Bueno / Ona;8;Muy bueno / Oso ona;347;63;1013,4;744,8;21,8;0,45;Bueno / Ona
09/06/2025;09:00;12;51;33;Muy bueno / Oso ona;26,74;Bueno / Ona;17,7;Bueno / Ona;12;Muy bueno / Oso ona;311;69;1013,4;584,1;19,7;0,16;Bueno / Ona
09/06/2025;08:00;33;86;37;Muy bueno / Oso ona;26,5;Bueno / Ona;17,46;Bueno / Ona;15;Muy bueno / Oso ona;127;78;1013,3;382,3;16,8;0,43;Bueno / Ona
09/06/2025;07:00;35;86;34;Muy bueno / Oso ona;25,04;Bueno / Ona;16,71;Bueno / Ona;7;Muy bueno / Oso ona;133;85;1013,4;203,3;14,5;0,71;Bueno / Ona
09/06/2025;06:00;21;64;33;Muy bueno / Oso ona;23,88;Bueno / Ona;16,04;Bueno / Ona;4;Muy bueno / Oso ona;136;90;1013;64,1;13,1;0,85;Bueno / Ona
09/06/2025;05:00;12;53;35;Muy bueno / Oso ona;23,42;Bueno / Ona;15,63;Bueno / Ona;4;Muy bueno / Oso ona;106;92;1012,8;7,8;12,8;0,97;Bueno / Ona
09/06/2025;04:00;2;34;33;Muy bueno / Oso ona;22,63;Bueno / Ona;15,04;Bueno / Ona;3;Muy bueno / Oso ona;144;92;1012,9;0,3;13;1,33;Bueno / Ona
09/06/2025;03:00;1;27;26;Muy bueno / Oso ona;22,21;Bueno / Ona;14,67;Bueno / Ona;3;Muy bueno / Oso ona;129;90;1013,1;0,3;13,5;0,99;Bueno / Ona
09/06/2025;02:00;1;22;21;Muy bueno / Oso ona;21,71;Bueno / Ona;14,29;Bueno / Ona;2;Muy bueno / Oso ona;139;89;1013,5;0,3;13,9;1,29;Bueno / Ona
09/06/2025;01:00;1;20;19;Muy bueno / Oso ona;21,38;Bueno / Ona;14;Bueno / Ona;2;Muy bueno / Oso ona;119;87;1014;0,3;14,4;1,09;Bueno / Ona
08/06/2025;24:00;1;20;19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,58;Bueno / Ona;2;Muy bueno / Oso ona;94;83;1014,4;0,3;15,2;0,61;Bueno / Ona
08/06/2025;23:00;1;21;20;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,08;Bueno / Ona;2;Muy bueno / Oso ona;55;79;1014,6;0,3;16,1;0,41;Bueno / Ona
08/06/2025;22:00;1;24;23;Muy bueno / Oso ona;19,92;Muy bueno / Oso ona;12,63;Bueno / Ona;2;Muy bueno / Oso ona;63;74;1014,6;0,3;17;0,4;Bueno / Ona
08/06/2025;21:00;0;13;13;Muy bueno / Oso ona;19,46;Muy bueno / Oso ona;12,21;Bueno / Ona;2;Muy bueno / Oso ona;64;70;1014,3;0,5;17,6;1,03;Bueno / Ona
08/06/2025;20:00;0;10;10;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;11,83;Bueno / Ona;2;Muy bueno / Oso ona;78;69;1013,7;16,5;18,4;1,18;Bueno / Ona
08/06/2025;19:00;1;10;9;Muy bueno / Oso ona;18,79;Muy bueno / Oso ona;11,5;Bueno / Ona;3;Muy bueno / Oso ona;47;68;1013,3;59,8;19,3;1,64;Bueno / Ona
08/06/2025;18:00;0;7;7;Muy bueno / Oso ona;18,33;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;55;66;1012,8;141,2;20,1;2,22;Bueno / Ona
08/06/2025;17:00;1;8;7;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;45;65;1013;232,6;20,4;2,07;Muy bueno / Oso ona
08/06/2025;16:00;1;7;6;Muy bueno / Oso ona;17,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;38;63;1013,2;296,4;20,9;1,64;Muy bueno / Oso ona
08/06/2025;15:00;1;7;7;Muy bueno / Oso ona;16,83;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;331;59;1013,6;586,9;22;1,09;Muy bueno / Oso ona
08/06/2025;14:00;1;11;10;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;59;1013,9;432,4;21,5;0,92;Muy bueno / Oso ona
08/06/2025;13:00;1;16;15;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;27;59;1014,4;365,3;21,3;0,92;Muy bueno / Oso ona
08/06/2025;12:00;1;19;18;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;20;57;1015;582,2;21,1;1,04;Muy bueno / Oso ona
08/06/2025;11:00;1;23;21;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;330;59;1015,1;527,5;20,8;0,6;Muy bueno / Oso ona
08/06/2025;10:00;2;26;23;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;6;61;1014,9;374,7;20,6;0,38;Muy bueno / Oso ona
08/06/2025;09:00;2;27;24;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;25;66;1014,8;307,9;19,5;0,13;Muy bueno / Oso ona
08/06/2025;08:00;4;26;21;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;77;74;1014,6;166;18;0,57;Muy bueno / Oso ona
08/06/2025;07:00;2;26;23;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;90;78;1014,5;64,6;16,9;0,54;Muy bueno / Oso ona
08/06/2025;06:00;1;23;22;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;94;79;1014;17,9;16,6;0,74;Muy bueno / Oso ona
08/06/2025;05:00;1;25;24;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;93;79;1013,6;2,3;16,7;0,49;Muy bueno / Oso ona
08/06/2025;04:00;1;28;26;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;77;1013,2;0,3;16,8;0,68;Muy bueno / Oso ona
08/06/2025;03:00;1;24;23;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;88;77;1013;0,3;16,9;0,69;Muy bueno / Oso ona
08/06/2025;02:00;1;18;17;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;80;74;1012,9;0,3;17,3;0,55;Muy bueno / Oso ona
08/06/2025;01:00;1;19;18;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;107;73;1013;0,3;17,3;0,95;Muy bueno / Oso ona
07/06/2025;24:00;1;16;15;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;119;72;1012,9;0,3;17,6;0,78;Muy bueno / Oso ona
07/06/2025;23:00;0;13;13;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;86;70;1012,9;0,3;17,6;0,81;Muy bueno / Oso ona
07/06/2025;22:00;1;10;10;Muy bueno / Oso ona;10;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;86;69;1012,7;0,3;17,7;0,85;Muy bueno / Oso ona
07/06/2025;21:00;0;11;11;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;99;68;1012,2;0,4;18,1;0,61;Muy bueno / Oso ona
07/06/2025;20:00;1;13;12;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;24;68;1011,7;8,7;17,9;0,79;Muy bueno / Oso ona
07/06/2025;19:00;1;14;13;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;321;64;1011,3;67,7;18,2;1,71;Muy bueno / Oso ona
07/06/2025;18:00;1;13;12;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;313;60;1010,9;148,9;18,5;2,4;Muy bueno / Oso ona
07/06/2025;17:00;1;13;12;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;329;60;1010,7;188,8;18,8;2;Muy bueno / Oso ona
07/06/2025;16:00;1;9;9;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;328;62;1010,6;274,9;19,2;2,19;Muy bueno / Oso ona
07/06/2025;15:00;1;11;10;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;325;60;1010,5;424,4;20,1;1,68;Muy bueno / Oso ona
07/06/2025;14:00;1;12;11;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;324;59;1010,7;492,3;20,2;1,64;Muy bueno / Oso ona
07/06/2025;13:00;1;15;14;Muy bueno / Oso ona;11,75;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;333;57;1010,7;408,3;20,4;1,52;Muy bueno / Oso ona
07/06/2025;12:00;1;18;17;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;333;58;1011;511,5;20,3;1,2;Muy bueno / Oso ona
07/06/2025;11:00;1;28;27;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;354;60;1011,2;389,7;20,2;0,77;Muy bueno / Oso ona
07/06/2025;10:00;1;32;31;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;8;Muy bueno / Oso ona;300;60;1011,1;371,6;20;0,48;Muy bueno / Oso ona
07/06/2025;09:00;2;27;24;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;55;66;1011,1;447,2;19,2;0,57;Muy bueno / Oso ona
07/06/2025;08:00;1;26;25;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;99;77;1010,7;181,8;17,6;0,77;Muy bueno / Oso ona
07/06/2025;07:00;1;26;25;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;97;82;1010,4;109,1;16,6;0,63;Muy bueno / Oso ona
07/06/2025;06:00;1;28;27;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;94;83;1010;26,2;16,3;0,81;Muy bueno / Oso ona
07/06/2025;05:00;1;31;31;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;76;86;1009,3;2;16,1;0,67;Muy bueno / Oso ona
07/06/2025;04:00;0;26;26;Muy bueno / Oso ona;16,33;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;87;86;1009,3;0,3;16,1;0,93;Muy bueno / Oso ona
07/06/2025;03:00;0;26;26;Muy bueno / Oso ona;17,63;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;58;89;1009,5;0,3;16;0,55;Muy bueno / Oso ona
07/06/2025;02:00;1;24;23;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;336;95;1009,6;0,3;15,1;0,76;Muy bueno / Oso ona
07/06/2025;01:00;0;14;14;Muy bueno / Oso ona;19,71;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;314;98;1009,8;0,3;15,2;2,52;Muy bueno / Oso ona
06/06/2025;24:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;311;94;1009,8;0,3;16,2;2,8;Muy bueno / Oso ona
06/06/2025;23:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;322;87;1009,6;0,3;17,8;1,96;Muy bueno / Oso ona
06/06/2025;22:00;1;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;323;87;1009,5;0,3;18,1;2;Muy bueno / Oso ona
06/06/2025;21:00;1;6;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;318;87;1009;0,3;18,4;2,78;Muy bueno / Oso ona
06/06/2025;20:00;1;11;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;313;83;1008,5;5;19;2,86;Muy bueno / Oso ona
06/06/2025;19:00;1;11;10;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;300;79;1007,9;42;19,9;1,85;Muy bueno / Oso ona
06/06/2025;18:00;1;8;7;Muy bueno / Oso ona;19,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;291;77;1007,7;112;20;2,88;Muy bueno / Oso ona
06/06/2025;17:00;2;9;7;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;298;73;1007,7;203,5;20,6;3,59;Muy bueno / Oso ona
06/06/2025;16:00;2;10;8;Muy bueno / Oso ona;19,17;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;293;67;1007,7;361,9;22,1;3,45;Muy bueno / Oso ona
06/06/2025;15:00;2;8;5;Muy bueno / Oso ona;19,17;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;295;63;1007,8;721,1;23,4;3,12;Muy bueno / Oso ona
06/06/2025;14:00;2;12;9;Muy bueno / Oso ona;19,04;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;297;65;1008,3;994,7;23,2;3,72;Muy bueno / Oso ona
06/06/2025;13:00;2;16;14;Muy bueno / Oso ona;18,67;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;307;57;1008,4;1064,9;24,6;2,87;Muy bueno / Oso ona
06/06/2025;12:00;2;17;14;Muy bueno / Oso ona;18,46;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;324;51;1008,5;933,1;25,9;0,76;Muy bueno / Oso ona
06/06/2025;11:00;;;;Sin datos / Daturik gabe;18,46;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;16;55;1008,9;1015,8;25;0,58;Muy bueno / Oso ona
06/06/2025;10:00;4;24;18;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;70;61;1008,9;756,2;23,2;0,77;Muy bueno / Oso ona
06/06/2025;09:00;7;35;25;Muy bueno / Oso ona;18,33;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;11;Muy bueno / Oso ona;109;64;1008,9;614,9;22;0,66;Muy bueno / Oso ona
06/06/2025;08:00;24;72;36;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;13;Muy bueno / Oso ona;79;72;1008,7;411,3;19,8;0,55;Muy bueno / Oso ona
06/06/2025;07:00;37;96;39;Muy bueno / Oso ona;17,38;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;10;Muy bueno / Oso ona;115;84;1008,3;192,5;16,5;0,71;Muy bueno / Oso ona
06/06/2025;06:00;16;59;35;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;9;Muy bueno / Oso ona;154;87;1008;53,3;15,1;1,37;Muy bueno / Oso ona
06/06/2025;05:00;8;45;34;Muy bueno / Oso ona;16,17;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;9;Muy bueno / Oso ona;151;88;1007,6;5,6;15,1;1,6;Muy bueno / Oso ona
06/06/2025;04:00;8;48;36;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;9;Muy bueno / Oso ona;147;86;1007,6;0,3;15,7;1,59;Muy bueno / Oso ona
06/06/2025;03:00;2;34;32;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;152;84;1007,9;0,3;16,3;1,36;Muy bueno / Oso ona
06/06/2025;02:00;1;28;27;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;125;81;1008,1;0,3;17;1,1;Muy bueno / Oso ona
06/06/2025;01:00;1;21;20;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;136;79;1008,1;0,3;17,5;0,83;Muy bueno / Oso ona
05/06/2025;24:00;1;21;20;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;76;1008,3;0,3;17,9;0,99;Muy bueno / Oso ona
05/06/2025;23:00;1;21;20;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;127;74;1008,3;0,3;18,4;0,96;Muy bueno / Oso ona
05/06/2025;22:00;1;23;22;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;132;70;1008,3;0,3;18,9;0,79;Muy bueno / Oso ona
05/06/2025;21:00;0;12;12;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;62;66;1008;0,4;19,6;0,72;Muy bueno / Oso ona
05/06/2025;20:00;0;13;13;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;342;61;1007,7;12;20,5;1,2;Muy bueno / Oso ona
05/06/2025;19:00;1;10;9;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;317;56;1007;72,8;21,7;2,13;Muy bueno / Oso ona
05/06/2025;18:00;1;9;8;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;309;53;1006,2;125,7;22,7;3,25;Muy bueno / Oso ona
05/06/2025;17:00;1;16;14;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;287;49;1005,6;381,8;24;3,43;Muy bueno / Oso ona
05/06/2025;16:00;1;16;15;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;56;42;1005,5;632,1;27,1;0,31;Muy bueno / Oso ona
05/06/2025;15:00;1;18;17;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;81;40;1006,2;851,8;27,3;0,95;Muy bueno / Oso ona
05/06/2025;14:00;1;18;17;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;70;41;1007;1008,1;26,3;0,96;Muy bueno / Oso ona
05/06/2025;13:00;1;20;19;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;63;44;1007,4;849,6;25;0,92;Muy bueno / Oso ona
05/06/2025;12:00;1;16;15;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;171;46;1007,6;751,6;24;1,05;Muy bueno / Oso ona
05/06/2025;11:00;2;20;18;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;182;55;1008,1;767,7;22,1;1,79;Muy bueno / Oso ona
05/06/2025;10:00;3;28;23;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;156;57;1007,8;685,8;21;1,77;Muy bueno / Oso ona
05/06/2025;09:00;6;39;31;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;94;62;1007,9;468,3;19,3;1,33;Muy bueno / Oso ona
05/06/2025;08:00;13;58;39;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;105;72;1007,8;303,1;16,9;1,13;Muy bueno / Oso ona
05/06/2025;07:00;8;45;34;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;115;83;1007,7;147,7;14,5;1,57;Muy bueno / Oso ona
05/06/2025;06:00;9;49;36;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;2;Muy bueno / Oso ona;133;89;1007,6;45,3;13,6;1,78;Muy bueno / Oso ona
05/06/2025;05:00;3;32;29;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;137;91;1007,5;3,7;13,6;1,35;Muy bueno / Oso ona
05/06/2025;04:00;2;29;27;Muy bueno / Oso ona;16,58;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;139;91;1007,4;0,3;13,8;1,52;Muy bueno / Oso ona
05/06/2025;03:00;1;24;23;Muy bueno / Oso ona;17,21;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;149;93;1007,7;0,3;14;1,18;Muy bueno / Oso ona
05/06/2025;02:00;1;24;23;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;136;92;1007,9;0,3;14,2;1,31;Muy bueno / Oso ona
05/06/2025;01:00;1;22;21;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;111;89;1008,5;0,3;14,7;1,16;Muy bueno / Oso ona
04/06/2025;24:00;1;24;23;Muy bueno / Oso ona;19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;105;89;1008,8;0,3;14,9;1,18;Muy bueno / Oso ona
04/06/2025;23:00;1;26;25;Muy bueno / Oso ona;19,71;Muy bueno / Oso ona;11,21;Bueno / Ona;2;Muy bueno / Oso ona;107;89;1009,3;0,3;14,9;1,44;Bueno / Ona
04/06/2025;22:00;1;25;24;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,54;Bueno / Ona;2;Muy bueno / Oso ona;109;89;1009,4;0,3;15,2;0,98;Bueno / Ona
04/06/2025;21:00;1;26;25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,71;Bueno / Ona;2;Muy bueno / Oso ona;117;88;1009;0,3;15,4;0,98;Bueno / Ona
04/06/2025;20:00;1;26;25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,83;Bueno / Ona;2;Muy bueno / Oso ona;107;88;1008,6;3,5;15,5;1,06;Bueno / Ona
04/06/2025;19:00;1;24;23;Muy bueno / Oso ona;21,04;Bueno / Ona;12;Bueno / Ona;2;Muy bueno / Oso ona;63;87;1008,3;23,8;15,8;0,57;Bueno / Ona
04/06/2025;18:00;2;30;28;Muy bueno / Oso ona;21,42;Bueno / Ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;320;86;1008,2;44,3;15,7;0,91;Bueno / Ona
04/06/2025;17:00;1;24;23;Muy bueno / Oso ona;21,88;Bueno / Ona;12,42;Bueno / Ona;2;Muy bueno / Oso ona;308;92;1008;99,2;14,9;1,91;Bueno / Ona
04/06/2025;16:00;1;19;18;Muy bueno / Oso ona;22,46;Bueno / Ona;12,79;Bueno / Ona;2;Muy bueno / Oso ona;310;81;1007,2;48,8;16,5;2,48;Bueno / Ona
04/06/2025;15:00;1;19;18;Muy bueno / Oso ona;22,96;Bueno / Ona;13,17;Bueno / Ona;2;Muy bueno / Oso ona;320;75;1006,9;168,9;17,6;2,51;Bueno / Ona
04/06/2025;14:00;2;17;15;Muy bueno / Oso ona;23,25;Bueno / Ona;13,46;Bueno / Ona;3;Muy bueno / Oso ona;323;73;1006,8;380,5;18,4;2,73;Bueno / Ona
04/06/2025;13:00;3;21;16;Muy bueno / Oso ona;23,33;Bueno / Ona;13,63;Bueno / Ona;3;Muy bueno / Oso ona;321;69;1006,9;512,5;19,3;2,33;Bueno / Ona
04/06/2025;12:00;2;23;19;Muy bueno / Oso ona;23,33;Bueno / Ona;13,75;Bueno / Ona;3;Muy bueno / Oso ona;314;71;1007,2;745,4;19,1;2,6;Bueno / Ona
04/06/2025;11:00;4;30;24;Muy bueno / Oso ona;23,29;Bueno / Ona;13,79;Bueno / Ona;5;Muy bueno / Oso ona;321;59;1006,9;609,6;21,5;0,95;Bueno / Ona
