Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
15/11/2024;07:00;0,26;0,76;62;24;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,33;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;06:00;0,01;0,72;47;22;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13,17;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;05:00;0,23;0,69;33;21;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,96;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;04:00;0,28;0,67;36;21;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,75;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;03:00;0,32;0,65;34;23;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,33;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;02:00;0,37;0,63;40;23;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;19,67;Muy bueno / Oso ona;11,88;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/11/2024;01:00;0,31;0,64;40;25;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;19,21;Muy bueno / Oso ona;11,46;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/11/2024;24:00;0,04;0,6;45;24;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;11;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/11/2024;23:00;0,29;0,53;49;24;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;22:00;0,55;0,48;51;24;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;17,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;21:00;0,58;0,45;50;28;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;17,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;20:00;0,4;0,37;44;30;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;19:00;0,28;0,28;18;14;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;18:00;0,28;0,24;20;18;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;16,33;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;17:00;0,53;0,23;29;25;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;16:00;0,28;0,22;29;19;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;15:00;0,33;0,19;26;18;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;14:00;0,48;0,41;27;16;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;13:00;0,71;0,45;34;19;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;13,88;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;12:00;0,33;0,56;56;25;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;11:00;0,06;0,69;76;25;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
