Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
19/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,42;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,17;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,83;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,71;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,71;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,71;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,71;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,46;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,46;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,58;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,63;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,54;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,42;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,25;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,92;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;09:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,25;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;08:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,54;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;07:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,25;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;06:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,04;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;05:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;5,88;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;04:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;5,88;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;03:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,08;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;02:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,42;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,71;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,88;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,13;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,33;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,5;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,54;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,67;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,75;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,67;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,5;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,63;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,75;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,71;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,71;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,71;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;09:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,75;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;08:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,96;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;07:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,17;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;06:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,42;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;05:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,88;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;04:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;03:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,96;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;02:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,63;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,08;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,04;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,13;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,75;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;11,08;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;12,5;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,29;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;16,42;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;18,58;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;7,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/10/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;22,5;Bueno / Ona;7,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;24,58;Bueno / Ona;8,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;25,88;Bueno / Ona;9,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;26,92;Bueno / Ona;9,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;09:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;27,92;Bueno / Ona;9,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;08:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;28,71;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;07:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;29,75;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;06:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;31,13;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;05:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;32,25;Bueno / Ona;11,21;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;04:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;33,08;Bueno / Ona;11,42;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;03:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;33,63;Bueno / Ona;11,58;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;02:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;34,21;Bueno / Ona;11,71;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;34,75;Bueno / Ona;11,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;11,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;12,08;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;12,38;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;36,13;Regular / Erregularra;12,54;Bueno / Ona;;Sin datos / Daturik gabe;Regular / Erregularra
15/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;12,5;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;34,58;Bueno / Ona;12,25;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;33,33;Bueno / Ona;12;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;31,83;Bueno / Ona;11,63;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;29,92;Bueno / Ona;11,08;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;27,96;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;26,08;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;24,42;Bueno / Ona;9,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;22,71;Bueno / Ona;9,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;21,88;Bueno / Ona;9,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;21,33;Bueno / Ona;9,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
15/10/2024;09:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;08:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;07:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;8,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;06:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;19,46;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;05:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;18,33;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;04:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;17,46;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;03:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;16,96;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;02:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;16,46;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;15,96;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;15,38;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,96;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,79;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,71;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,88;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,83;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,71;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,5;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,29;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;14,04;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;13,67;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;13,21;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;12,88;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;11:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;12,42;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;11,92;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;09:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;11,38;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;08:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;10,58;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;07:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,88;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;06:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;9,29;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;05:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,92;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;04:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,58;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;03:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;02:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;8,17;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/10/2024;01:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,96;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;24:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;23:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,67;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;22:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,5;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;21:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;7,33;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;20:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,96;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;19:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;18:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;17:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,71;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;16:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,67;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;15:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,63;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/10/2024;14:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;6,63;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
